time,momentary,short_term
93.1998,-33.5,-31.7
93.2998,-32.6,-31.6
93.3998,-28.8,-31.6
93.4998,-28.3,-31.4
93.5998,-28.3,-31.3
93.6998,-28.4,-31.2
93.7998,-31.1,-31.2
93.8998,-31.5,-31.2
93.9998,-31.3,-31.2
94.0998,-30.6,-31.1
94.1998,-29.9,-30.9
94.2998,-29.1,-30.7
94.3998,-28.6,-30.5
94.4998,-28.4,-30.3
94.5998,-28.4,-30.1
94.6998,-28.7,-30.1
94.7998,-28.8,-30.0
94.8998,-28.6,-29.8
94.9998,-28.4,-29.7
95.0998,-27.8,-29.4
95.1998,-27.6,-29.3
95.2998,-27.2,-29.1
95.3998,-26.9,-28.9
95.4998,-26.9,-28.7
95.5998,-26.5,-28.9
95.6998,-26.5,-28.7
95.7998,-26.4,-28.5
95.8998,-26.5,-28.4
95.9998,-26.5,-28.2
96.0998,-26.4,-28.0
96.1998,-26.0,-27.8
96.2998,-25.5,-27.5
96.3998,-25.3,-27.6
96.4998,-25.1,-27.4
96.5998,-25.1,-27.2
96.6998,-25.1,-27.0
96.7998,-24.6,-26.8
96.8998,-24.2,-26.5
96.9998,-23.9,-26.3
97.0998,-23.7,-26.1
97.1998,-23.7,-26.0
97.2998,-23.8,-25.8
97.3998,-23.5,-25.6
97.4998,-23.2,-25.4
97.5998,-22.8,-25.2
97.6998,-22.4,-25.0
97.7998,-22.0,-24.7
97.8998,-21.9,-24.5
97.9998,-21.4,-24.2
98.0998,-21.3,-24.0
98.1998,-21.2,-23.8
98.2998,-21.1,-23.6
98.3998,-21.1,-23.4
98.4998,-20.9,-23.2
98.5998,-20.7,-23.0
98.6998,-20.4,-22.8
98.7998,-20.1,-22.6
98.8998,-19.9,-22.3
98.9998,-19.4,-22.1
99.0998,-19.1,-21.8
99.1998,-19.0,-21.6
99.2998,-18.7,-21.4
99.3998,-18.7,-21.2
99.4998,-18.6,-21.0
99.5998,-18.4,-20.8
99.6998,-18.4,-20.6
99.7998,-18.4,-20.4
99.8998,-18.5,-20.3
99.9998,-18.5,-20.1
100.1,-18.7,-20.0
100.2,-18.7,-19.9
100.3,-18.8,-19.7
100.4,-18.9,-19.6
100.5,-19.1,-19.6
100.6,-19.6,-19.6
100.7,-20.8,-19.6
100.8,-22.9,-19.7
100.9,-26.1,-19.8
101.0,-32.7,-19.9
101.1,-45.3,-20.0
101.2,-41.4,-20.1
101.3,-38.8,-20.2
101.4,-36.2,-20.4
101.5,-33.9,-20.5
101.6,-34.2,-20.6
101.7,-34.8,-20.8
101.8,-36.5,-21.0
101.9,-43.3,-21.2
102.0,-49.5,-21.5
102.1,-42.5,-21.8
102.2,-39.0,-22.0
102.3,-38.8,-22.4
102.4,-38.9,-22.7
102.5,-41.1,-23.1
102.6,-51.6,-23.6
102.7,-47.1,-24.1
102.8,-37.0,-24.7
102.9,-36.7,-25.3
103.0,-36.6,-26.0
103.1,-37.0,-26.8
103.2,-46.6,-27.9
103.3,-49.7,-29.2
103.4,-49.8,-31.0
103.5,-45.0,-33.6
103.6,-44.1,-37.3
103.7,-42.4,-39.2
103.8,-42.2,-39.3
103.9,-41.4,-39.1
104.0,-40.9,-39.0
104.1,-41.7,-39.0
104.2,-40.4,-39.2
104.3,-40.9,-39.4
104.4,-41.3,-39.9
104.5,-41.4,-40.9
104.6,-42.5,-41.1
104.7,-39.0,-40.5
104.8,-34.2,-39.1
104.9,-34.0,-38.9
105.0,-33.7,-38.8
105.1,-33.7,-38.6
105.2,-34.2,-38.0
105.3,-34.3,-38.0
105.4,-34.6,-37.9
105.5,-36.0,-37.9
105.6,-42.5,-37.9
105.7,-39.1,-37.6
105.8,-38.3,-38.1
105.9,-38.2,-38.2
106.0,-34.6,-37.4
106.1,-34.8,-37.2
106.2,-33.0,-36.6
106.3,-33.0,-36.6
106.4,-35.1,-36.6
106.5,-36.2,-36.6
106.6,-43.9,-36.6
106.7,-43.8,-36.6
106.8,-45.2,-36.7
106.9,-46.6,-36.7
107.0,-47.3,-36.8
107.1,-49.7,-36.8
107.2,-48.1,-36.9
107.3,-47.9,-36.9
107.4,-46.3,-36.9
107.5,-44.7,-36.9
107.6,-44.1,-36.9
107.7,-43.9,-37.2
107.8,-44.8,-38.0
107.9,-38.2,-37.7
108.0,-37.8,-37.7
108.1,-37.8,-38.1
108.2,-37.9,-38.9
108.3,-41.5,-38.8
108.4,-40.2,-38.7
108.5,-40.2,-38.7
108.6,-40.3,-38.7
108.7,-42.8,-39.2
108.8,-49.1,-39.3
108.9,-50.0,-39.3
109.0,-50.8,-40.5
109.1,-44.4,-40.8
109.2,-36.3,-40.9
109.3,-36.1,-40.9
109.4,-36.1,-41.0
109.5,-36.7,-41.0
109.6,-46.8,-41.0
109.7,-46.4,-41.0
109.8,-46.1,-41.0
109.9,-46.2,-41.0
110.0,-46.1,-41.0
110.1,-41.9,-40.6
110.2,-41.5,-40.6
110.3,-39.9,-40.4
110.4,-39.8,-40.4
110.5,-42.3,-40.5
110.6,-41.9,-40.4
110.7,-42.5,-40.3
110.8,-40.8,-40.1
110.9,-40.4,-40.9
111.0,-40.6,-41.0
111.1,-41.6,-41.0
111.2,-40.2,-40.5
111.3,-39.2,-40.5
111.4,-39.4,-40.8
111.5,-39.4,-40.8
111.6,-42.7,-40.8
111.7,-48.1,-40.8
111.8,-48.7,-40.8
111.9,-50.1,-40.8
112.0,-48.5,-40.8
112.1,-39.7,-40.3
112.2,-39.1,-41.7
112.3,-38.8,-41.7
112.4,-34.9,-40.3
112.5,-35.0,-39.7
112.6,-35.0,-39.7
112.7,-34.0,-39.3
112.8,-36.6,-39.2
112.9,-38.8,-39.2
113.0,-39.3,-39.2
113.1,-44.8,-39.4
113.2,-37.6,-38.7
113.3,-35.9,-38.5
113.4,-35.8,-38.5
113.5,-35.8,-38.5
113.6,-39.7,-38.6
113.7,-46.5,-38.6
113.8,-38.9,-38.3
113.9,-37.6,-38.2
114.0,-37.6,-38.2
114.1,-37.6,-38.2
114.2,-41.8,-38.4
114.3,-45.9,-38.6
114.4,-37.5,-38.0
114.5,-31.1,-36.2
114.6,-30.6,-36.0
114.7,-30.5,-35.9
114.8,-31.0,-35.8
114.9,-36.1,-35.7
115.0,-38.4,-35.7
115.1,-28.4,-33.7
115.2,-28.2,-33.5
115.3,-28.4,-33.5
115.4,-28.4,-33.7
115.5,-37.9,-33.9
115.6,-48.0,-33.9
115.7,-47.5,-34.0
115.8,-46.6,-34.0
115.9,-45.6,-34.0
116.0,-44.7,-34.0
116.1,-44.3,-34.0
116.2,-43.9,-34.2
116.3,-43.7,-34.3
116.4,-43.8,-34.3
116.5,-43.6,-34.3
116.6,-43.7,-34.3
116.7,-43.8,-34.3
116.8,-43.8,-34.5
116.9,-43.6,-34.5
117.0,-43.3,-34.5
117.1,-42.9,-34.5
117.2,-42.5,-34.5
117.3,-42.3,-34.5
117.4,-42.1,-34.7
117.5,-41.9,-35.9
117.6,-41.8,-36.1
117.7,-41.9,-36.1
117.8,-41.7,-36.2
117.9,-41.5,-36.3
118.0,-32.1,-35.1
118.1,-31.6,-38.3
118.2,-31.6,-38.8
118.3,-31.6,-38.7
118.4,-38.1,-38.7
118.5,-41.0,-38.6
118.6,-41.2,-38.6
118.7,-41.4,-38.5
118.8,-41.4,-38.5
118.9,-41.4,-38.4
119.0,-41.3,-38.4
119.1,-41.2,-38.4
119.2,-38.3,-38.0
119.3,-31.1,-36.2
119.4,-30.6,-36.0
119.5,-29.0,-35.1
119.6,-29.1,-35.0
119.7,-32.1,-35.0
119.8,-32.7,-34.9
119.9,-37.9,-34.9
120.0,-38.3,-34.8
120.1,-37.6,-34.8
120.2,-36.9,-34.7
120.3,-36.3,-34.6
120.4,-35.6,-34.5
120.5,-35.0,-34.4
120.6,-34.2,-34.2
120.7,-32.8,-33.9
120.8,-31.0,-33.4
120.9,-30.0,-33.1
121.0,-29.4,-33.4
121.1,-28.8,-33.1
121.2,-28.3,-32.5
121.3,-27.5,-32.0
121.4,-26.6,-31.4
121.5,-26.1,-30.9
121.6,-25.8,-30.5
121.7,-25.6,-30.0
121.8,-25.4,-29.6
121.9,-24.5,-29.0
122.0,-23.9,-28.5
122.1,-23.3,-28.0
122.2,-22.8,-27.5
122.3,-22.5,-27.2
122.4,-22.5,-26.9
122.5,-22.3,-26.5
122.6,-21.9,-26.1
122.7,-21.9,-25.7
122.8,-21.4,-25.3
122.9,-21.3,-25.0
123.0,-21.4,-24.7
123.1,-21.7,-24.5
123.2,-22.0,-24.3
123.3,-21.8,-24.0
123.4,-21.6,-23.7
123.5,-20.9,-23.4
123.6,-20.1,-23.0
123.7,-20.0,-22.8
123.8,-19.9,-22.6
123.9,-19.8,-22.3
124.0,-20.6,-22.2
124.1,-20.9,-22.1
124.2,-21.3,-22.0
124.3,-21.7,-21.9
124.4,-21.9,-21.8
124.5,-22.2,-21.7
124.6,-22.7,-21.7
124.7,-23.6,-21.7
124.8,-24.0,-21.7
124.9,-24.5,-21.7
125.0,-24.2,-21.8
125.1,-24.3,-21.8
125.2,-24.7,-21.9
125.3,-24.6,-21.9
125.4,-24.6,-21.9
125.5,-24.7,-22.0
125.6,-24.5,-22.1
125.7,-24.9,-22.2
125.8,-25.3,-22.4
125.9,-25.4,-22.5
126.0,-25.1,-22.5
126.1,-24.7,-22.6
126.2,-24.4,-22.6
126.3,-24.1,-22.8
126.4,-24.3,-22.9
126.5,-24.6,-23.1
126.6,-25.1,-23.4
126.7,-25.5,-23.6
126.8,-25.6,-23.8
126.9,-25.5,-24.1
127.0,-25.6,-24.2
127.1,-25.8,-24.4
127.2,-26.1,-24.6
127.3,-26.6,-24.8
127.4,-26.3,-24.9
127.5,-26.3,-25.1
127.6,-26.0,-25.1
127.7,-26.0,-25.2
127.8,-26.2,-25.2
127.9,-26.3,-25.3
128.0,-26.6,-25.4
128.1,-26.7,-25.5
128.2,-26.7,-25.5
128.3,-26.7,-25.6
128.4,-26.7,-25.7
128.5,-26.5,-25.7
128.6,-26.6,-25.8
128.7,-26.7,-25.8
128.8,-26.6,-25.9
128.9,-26.9,-25.9
129.0,-27.3,-26.0
129.1,-27.1,-26.1
129.2,-27.0,-26.2
129.3,-27.0,-26.3
129.4,-26.8,-26.4
129.5,-27.1,-26.5
129.6,-27.6,-26.6
129.7,-27.3,-26.6
129.8,-27.0,-26.6
129.9,-27.0,-26.7
130.0,-26.9,-26.7
130.1,-27.0,-26.7
130.2,-27.3,-26.8
130.3,-27.3,-26.8
130.4,-27.8,-26.9
130.5,-28.4,-27.0
130.6,-28.5,-27.1
130.7,-28.5,-27.1
130.8,-27.8,-27.1
130.9,-27.6,-27.2
131.0,-27.7,-27.2
131.1,-28.0,-27.3
131.2,-28.7,-27.4
131.3,-29.3,-27.5
131.4,-29.8,-27.6
131.5,-30.1,-27.7
131.6,-30.3,-27.8
131.7,-30.0,-27.9
131.8,-29.5,-27.9
131.9,-29.2,-28.0
132.0,-29.0,-28.0
132.1,-28.9,-28.1
132.2,-29.1,-28.2
132.3,-29.1,-28.3
132.4,-29.5,-28.4
132.5,-29.8,-28.5
132.6,-29.7,-28.5
132.7,-29.5,-28.6
132.8,-29.1,-28.7
132.9,-29.0,-28.8
133.0,-29.0,-28.8
133.1,-28.9,-28.9
133.2,-28.9,-28.9
133.3,-29.1,-29.0
133.4,-29.2,-29.0
133.5,-29.6,-29.1
133.6,-29.8,-29.1
133.7,-29.6,-29.2
133.8,-29.4,-29.3
133.9,-29.5,-29.4
134.0,-29.6,-29.4
134.1,-29.7,-29.4
134.2,-29.8,-29.5
134.3,-30.0,-29.5
134.4,-30.3,-29.5
134.5,-30.8,-29.5
134.6,-31.1,-29.5
134.7,-30.9,-29.5
134.8,-30.5,-29.6
134.9,-30.1,-29.6
135.0,-30.1,-29.7
135.1,-30.3,-29.7
135.2,-30.5,-29.8
135.3,-30.9,-29.9
135.4,-31.0,-29.9
135.5,-30.7,-29.8
135.6,-30.7,-29.9
135.7,-31.0,-30.0
135.8,-30.7,-30.1
135.9,-30.7,-30.1
136.0,-30.2,-30.1
136.1,-29.5,-30.1
136.2,-30.2,-30.3
136.3,-31.3,-30.4
136.4,-32.6,-30.5
136.5,-33.2,-30.5
136.6,-31.5,-30.5
136.7,-30.4,-30.5
136.8,-30.0,-30.6
136.9,-29.9,-30.6
137.0,-30.3,-30.6
137.1,-30.7,-30.7
137.2,-30.8,-30.7
137.3,-31.1,-30.7
137.4,-30.5,-30.7
137.5,-30.0,-30.5
137.6,-29.7,-30.5
137.7,-29.9,-30.6
137.8,-30.4,-30.6
137.9,-31.3,-30.7
138.0,-32.1,-30.7
138.1,-31.5,-30.7
138.2,-31.4,-30.7
138.3,-31.0,-30.7
138.4,-30.9,-30.7
138.5,-30.9,-30.8
138.6,-30.5,-30.7
138.7,-29.6,-30.5
138.8,-29.2,-30.5
138.9,-29.5,-30.6
139.0,-29.8,-30.7
139.1,-30.7,-30.7
139.2,-31.9,-30.7
139.3,-32.5,-30.7
139.4,-32.8,-30.7
139.5,-32.0,-30.6
139.6,-30.6,-30.6
139.7,-29.8,-30.6
139.8,-29.6,-30.6
139.9,-30.1,-30.7
140.0,-31.0,-30.7
140.1,-31.3,-30.7
140.2,-31.6,-30.7
140.3,-31.6,-30.7
140.4,-31.8,-30.8
140.5,-32.4,-31.0
140.6,-32.7,-31.1
140.7,-32.6,-31.1
140.8,-31.9,-31.0
140.9,-29.3,-30.7
141.0,-26.6,-30.1
141.1,-26.7,-30.1
141.2,-26.3,-30.0
141.3,-25.5,-29.5
141.4,-26.9,-29.4
141.5,-26.8,-29.4
141.6,-27.6,-29.5
141.7,-30.9,-29.6
141.8,-31.7,-29.7
141.9,-30.5,-29.5
142.0,-30.4,-29.6
142.1,-30.3,-29.6
142.2,-30.8,-29.6
142.3,-30.9,-29.4
142.4,-29.4,-29.2
142.5,-29.6,-29.3
142.6,-29.8,-29.5
142.7,-31.2,-29.6
142.8,-34.8,-29.6
142.9,-36.2,-29.7
143.0,-35.6,-29.7
143.1,-35.3,-29.8
143.2,-35.4,-29.9
143.3,-35.4,-29.9
143.4,-36.1,-30.0
143.5,-36.7,-30.0
143.6,-37.2,-30.1
143.7,-37.3,-30.1
143.8,-37.5,-30.3
143.9,-37.5,-30.6
144.0,-37.0,-31.4
144.1,-36.8,-31.5
144.2,-36.6,-31.8
144.3,-35.1,-32.8
144.4,-33.4,-32.9
144.5,-32.7,-33.0
144.6,-32.6,-33.0
144.7,-31.7,-32.9
144.8,-30.7,-32.7
144.9,-29.7,-32.8
145.0,-29.3,-32.7
145.1,-29.8,-32.8
145.2,-30.5,-32.7
145.3,-30.8,-32.8
145.4,-30.4,-33.0
145.5,-30.2,-33.0
145.6,-30.2,-32.8
145.7,-30.5,-32.6
145.8,-30.8,-32.4
145.9,-30.2,-32.2
146.0,-29.8,-32.0
146.1,-29.5,-31.8
146.2,-29.4,-31.6
146.3,-29.9,-31.5
146.4,-29.9,-31.3
146.5,-29.5,-31.1
146.6,-29.5,-30.9
146.7,-29.8,-30.9
146.8,-30.7,-30.8
146.9,-32.2,-30.8
147.0,-32.7,-30.7
147.1,-30.9,-30.5
147.2,-30.2,-30.4
147.3,-30.6,-30.4
147.4,-31.5,-30.5
147.5,-34.4,-30.6
147.6,-36.1,-30.6
147.7,-34.4,-30.6
147.8,-33.7,-30.8
147.9,-33.3,-31.0
148.0,-33.2,-31.0
148.1,-33.4,-31.0
148.2,-32.5,-31.0
148.3,-32.2,-31.2
148.4,-32.8,-31.3
148.5,-33.4,-31.4
148.6,-34.3,-31.5
148.7,-33.9,-31.5
148.8,-32.8,-31.6
148.9,-32.0,-31.7
149.0,-31.6,-31.8
149.1,-31.8,-31.9
149.2,-32.4,-32.1
149.3,-33.0,-32.2
149.4,-33.6,-32.3
149.5,-33.2,-32.6
149.6,-32.6,-32.7
149.7,-32.5,-32.6
149.8,-32.5,-32.6
149.9,-32.6,-32.6
150.0,-32.9,-32.7
150.1,-32.7,-33.0
150.2,-32.7,-33.1
150.3,-33.1,-33.0
150.4,-33.4,-32.9
150.5,-32.9,-32.8
150.6,-32.1,-32.7
150.7,-31.3,-32.6
150.8,-30.8,-32.5
150.9,-30.9,-32.4
151.0,-30.8,-32.3
151.1,-30.6,-32.2
151.2,-30.5,-32.2
151.3,-29.8,-32.0
151.4,-29.6,-31.8
151.5,-29.2,-31.6
151.6,-29.1,-31.4
151.7,-29.4,-31.4
151.8,-29.6,-31.3
151.9,-30.2,-31.3
152.0,-30.6,-31.3
152.1,-30.8,-31.2
152.2,-31.0,-31.2
152.3,-31.3,-31.1
152.4,-32.0,-31.1
152.5,-32.7,-31.2
152.6,-32.6,-31.1
152.7,-31.7,-31.0
152.8,-30.7,-30.9
152.9,-30.3,-30.9
153.0,-30.6,-30.9
153.1,-31.2,-30.9
153.2,-31.5,-30.8
153.3,-31.3,-30.7
153.4,-31.0,-30.7
153.5,-31.0,-30.7
153.6,-31.5,-30.7
153.7,-31.4,-30.7
153.8,-31.2,-30.7
153.9,-30.9,-30.7
154.0,-30.6,-30.7
154.1,-30.9,-30.8
154.2,-31.0,-30.8
154.3,-31.0,-30.8
154.4,-31.1,-30.9
154.5,-30.7,-31.0
154.6,-30.7,-31.0
154.7,-30.7,-31.0
154.8,-30.3,-31.1
154.9,-30.3,-31.0
155.0,-30.6,-31.0
155.1,-30.7,-31.0
155.2,-30.7,-31.0
155.3,-30.9,-31.0
155.4,-29.8,-30.7
155.5,-28.7,-30.5
155.6,-27.3,-30.2
155.7,-27.1,-30.2
155.8,-27.7,-30.2
155.9,-28.5,-30.2
156.0,-30.7,-30.2
156.1,-31.6,-30.2
156.2,-32.7,-30.3
156.3,-34.6,-30.4
156.4,-36.5,-30.5
156.5,-39.5,-30.6
156.6,-39.4,-30.7
156.7,-37.4,-30.8
156.8,-37.2,-30.9
156.9,-37.4,-31.1
157.0,-37.7,-31.2
157.1,-40.4,-31.3
157.2,-40.6,-31.5
157.3,-39.9,-31.6
157.4,-39.3,-31.7
157.5,-39.2,-31.9
157.6,-39.3,-32.1
157.7,-39.9,-32.3
157.8,-40.2,-32.5
157.9,-40.5,-32.7
158.0,-40.5,-32.9
158.1,-40.5,-33.2
158.2,-40.6,-33.4
158.3,-40.6,-33.6
158.4,-40.8,-34.2
158.5,-41.0,-35.0
158.6,-41.1,-36.5
158.7,-41.0,-37.3
158.8,-40.7,-37.8
158.9,-40.4,-38.6
159.0,-30.0,-36.1
159.1,-22.3,-30.5
159.2,-20.9,-29.3
159.3,-20.7,-29.1
159.4,-21.2,-29.1
159.5,-25.8,-29.1
159.6,-33.4,-29.1
159.7,-38.2,-29.2
159.8,-38.1,-29.1
159.9,-37.7,-29.1
160.0,-37.5,-29.1
160.1,-37.7,-29.1
160.2,-38.8,-29.1
160.3,-39.1,-29.1
160.4,-38.9,-29.1
160.5,-38.5,-29.1
160.6,-38.0,-29.1
160.7,-37.7,-29.1
160.8,-37.3,-29.1
160.9,-36.6,-29.0
161.0,-35.7,-29.0
161.1,-35.2,-29.0
161.2,-34.8,-29.0
161.3,-34.9,-28.9
161.4,-34.8,-28.9
161.5,-34.4,-28.9
161.6,-33.6,-28.8
161.7,-32.2,-28.7
161.8,-31.4,-28.6
161.9,-30.9,-28.6
162.0,-30.5,-28.8
162.1,-30.6,-31.7
162.2,-30.4,-33.9
162.3,-29.8,-33.9
162.4,-29.2,-33.4
162.5,-28.9,-33.1
162.6,-29.0,-32.9
162.7,-28.9,-32.5
162.8,-28.9,-32.2
162.9,-29.0,-32.0
163.0,-28.9,-31.8
163.1,-29.5,-31.6
163.2,-29.9,-31.4
163.3,-29.9,-31.2
163.4,-30.2,-31.1
163.5,-30.2,-31.0
163.6,-30.2,-30.8
163.7,-30.7,-30.7
163.8,-30.9,-30.7
163.9,-31.0,-30.6
164.0,-31.2,-30.5
164.1,-30.7,-30.4
164.2,-30.7,-30.3
164.3,-30.8,-30.3
164.4,-30.5,-30.1
164.5,-30.5,-30.1
164.6,-30.7,-30.1
164.7,-31.4,-30.2
164.8,-33.1,-30.3
164.9,-34.9,-30.3
165.0,-34.7,-30.4
165.1,-34.4,-30.5
165.2,-34.6,-30.6
165.3,-34.1,-30.8
165.4,-33.1,-30.9
165.5,-32.9,-31.0
165.6,-32.7,-31.1
165.7,-33.4,-31.4
165.8,-34.9,-31.7
165.9,-34.6,-31.8
166.0,-33.9,-31.9
166.1,-34.1,-32.0
166.2,-34.4,-32.2
166.3,-34.6,-32.4
166.4,-35.4,-32.5
166.5,-35.7,-32.7
166.6,-35.6,-33.0
166.7,-37.0,-33.1
166.8,-37.8,-33.2
166.9,-36.8,-33.4
167.0,-36.6,-33.6
167.1,-36.8,-33.9
167.2,-37.1,-34.1
167.3,-38.0,-34.3
167.4,-39.2,-34.8
167.5,-38.8,-35.2
167.6,-38.4,-35.3
167.7,-39.2,-35.4
167.8,-39.2,-35.5
167.9,-39.1,-35.6
168.0,-39.7,-35.8
168.1,-39.2,-35.9
168.2,-38.8,-36.0
168.3,-39.9,-36.3
168.4,-40.1,-36.7
168.5,-40.0,-37.0
168.6,-40.5,-37.1
168.7,-40.4,-37.3
168.8,-40.5,-37.4
168.9,-41.1,-37.8
169.0,-40.3,-38.2
169.1,-39.8,-38.2
169.2,-39.9,-38.4
169.3,-40.3,-38.8
169.4,-41.7,-39.1
169.5,-42.7,-39.2
169.6,-42.6,-39.3
169.7,-41.8,-39.4
169.8,-40.7,-39.5
169.9,-40.5,-39.8
170.0,-39.8,-39.9
170.1,-39.9,-40.0
170.2,-40.8,-40.1
170.3,-41.2,-40.3
170.4,-42.3,-40.3
170.5,-43.1,-40.5
170.6,-43.0,-40.7
170.7,-41.3,-40.6
170.8,-41.3,-40.6
170.9,-41.3,-40.9
171.0,-41.4,-40.9
171.1,-43.4,-41.1
171.2,-44.0,-41.3
171.3,-43.8,-41.3
171.4,-43.9,-41.4
171.5,-44.2,-41.6
171.6,-43.2,-41.6
171.7,-42.5,-41.6
171.8,-41.7,-41.6
171.9,-40.5,-41.5
172.0,-40.3,-41.6
172.1,-40.0,-41.6
172.2,-39.9,-41.5
172.3,-40.2,-41.5
172.4,-40.2,-41.4
172.5,-40.3,-41.3
172.6,-40.7,-41.3
172.7,-38.8,-40.9
172.8,-32.7,-38.8
172.9,-31.9,-38.3
173.0,-31.9,-38.3
173.1,-32.2,-38.3
173.2,-37.3,-38.3
173.3,-42.4,-38.4
173.4,-44.0,-38.4
173.5,-44.9,-38.4
173.6,-45.7,-38.4
173.7,-46.0,-38.6
173.8,-46.3,-38.6
173.9,-46.9,-38.6
174.0,-47.7,-38.7
174.1,-47.8,-38.7
174.2,-47.8,-38.7
174.3,-47.5,-38.7
174.4,-47.1,-38.8
174.5,-47.2,-38.8
174.6,-47.3,-38.8
174.7,-47.4,-38.9
174.8,-47.7,-39.0
174.9,-47.8,-39.1
175.0,-48.1,-39.2
175.1,-47.6,-39.3
175.2,-46.8,-39.4
175.3,-46.2,-39.5
175.4,-46.2,-39.6
175.5,-46.5,-39.7
175.6,-47.3,-39.7
175.7,-48.0,-40.1
175.8,-47.9,-43.8
175.9,-48.0,-46.1
176.0,-48.3,-46.7
176.1,-47.8,-46.9
176.2,-39.0,-44.7
176.3,-38.7,-44.6
176.4,-38.7,-44.6
176.5,-38.6,-44.7
176.6,-45.3,-44.7
176.7,-46.7,-44.7
176.8,-46.2,-44.6
176.9,-46.2,-44.6
177.0,-44.8,-44.4
177.1,-28.3,-36.4
177.2,-28.1,-36.3
177.3,-28.1,-36.2
177.4,-28.2,-36.2
177.5,-40.5,-36.2
177.6,-44.1,-36.2
177.7,-43.0,-36.2
177.8,-41.3,-36.1
177.9,-39.1,-36.0
178.0,-36.0,-35.7
178.1,-35.9,-35.6
178.2,-36.3,-35.6
178.3,-37.2,-35.6
178.4,-35.9,-35.2
178.5,-36.2,-35.2
178.6,-36.2,-35.2
178.7,-36.2,-35.2
178.8,-43.0,-35.1
178.9,-42.8,-35.1
179.0,-42.4,-35.1
179.1,-42.0,-35.1
179.2,-41.6,-35.2
179.3,-41.2,-35.2
179.4,-40.9,-35.2
179.5,-40.3,-35.2
179.6,-40.4,-35.1
179.7,-39.7,-35.1
179.8,-39.6,-35.0
179.9,-39.8,-35.0
180.0,-39.9,-35.0
180.1,-40.4,-39.0
180.2,-40.6,-39.2
180.3,-40.0,-39.1
180.4,-39.3,-38.9
180.5,-38.7,-38.8
180.6,-38.4,-38.7
180.7,-38.4,-38.6
180.8,-38.0,-38.6
180.9,-37.7,-38.6
181.0,-37.0,-38.9
181.1,-35.6,-38.6
181.2,-34.3,-38.0
181.3,-33.3,-37.6
181.4,-32.4,-37.7
181.5,-31.9,-37.1
181.6,-31.8,-36.7
181.7,-31.0,-36.0
181.8,-30.6,-35.5
181.9,-30.4,-35.1
182.0,-30.0,-34.7
182.1,-30.2,-34.3
182.2,-30.3,-34.0
182.3,-30.2,-33.7
182.4,-30.2,-33.4
182.5,-29.8,-33.0
182.6,-28.9,-32.6
182.7,-28.0,-32.0
182.8,-27.3,-31.6
182.9,-27.4,-31.4
183.0,-28.0,-31.2
183.1,-29.1,-31.1
183.2,-30.3,-30.9
183.3,-30.6,-30.8
183.4,-30.9,-30.7
183.5,-30.7,-30.6
183.6,-30.6,-30.5
183.7,-30.4,-30.3
183.8,-29.8,-30.2
183.9,-29.6,-30.0
184.0,-29.5,-29.9
184.1,-29.7,-29.8
184.2,-30.0,-29.8
184.3,-30.4,-29.8
184.4,-30.6,-29.7
184.5,-30.3,-29.7
184.6,-30.0,-29.6
184.7,-30.0,-29.7
184.8,-29.9,-29.7
184.9,-30.0,-29.6
185.0,-30.1,-29.6
185.1,-29.6,-29.6
185.2,-29.1,-29.5
185.3,-29.4,-29.5
185.4,-29.7,-29.6
185.5,-30.0,-29.6
185.6,-30.3,-29.7
185.7,-30.1,-29.9
185.8,-29.7,-30.0
185.9,-29.6,-30.0
186.0,-29.7,-30.0
186.1,-29.3,-29.9
186.2,-29.4,-29.9
186.3,-29.6,-29.9
186.4,-29.5,-29.8
186.5,-29.4,-29.7
186.6,-29.2,-29.7
186.7,-29.1,-29.7
186.8,-28.8,-29.6
186.9,-28.9,-29.6
187.0,-28.8,-29.6
187.1,-28.6,-29.5
187.2,-28.7,-29.5
187.3,-28.8,-29.4
187.4,-28.6,-29.3
187.5,-28.7,-29.3
187.6,-28.6,-29.3
187.7,-28.3,-29.2
187.8,-28.1,-29.1
187.9,-27.8,-29.0
188.0,-27.6,-28.9
188.1,-27.4,-28.8
188.2,-27.2,-28.8
188.3,-27.1,-28.6
188.4,-27.0,-28.5
188.5,-27.1,-28.4
188.6,-27.1,-28.3
188.7,-26.8,-28.2
188.8,-26.6,-28.1
188.9,-26.3,-28.0
189.0,-26.0,-27.8
189.1,-25.9,-27.7
189.2,-25.8,-27.6
189.3,-25.8,-27.4
189.4,-25.7,-27.3
189.5,-25.9,-27.2
189.6,-25.7,-27.1
189.7,-25.2,-26.9
189.8,-25.2,-26.8
189.9,-24.5,-26.6
190.0,-24.0,-26.4
190.1,-24.2,-26.3
190.2,-24.1,-26.2
190.3,-24.4,-26.0
190.4,-24.5,-25.9
190.5,-24.6,-25.8
190.6,-24.2,-25.6
190.7,-24.1,-25.5
190.8,-23.9,-25.3
190.9,-23.5,-25.2
191.0,-23.9,-25.1
191.1,-24.1,-25.1
191.2,-24.4,-25.0
191.3,-24.5,-24.9
191.4,-24.7,-24.9
191.5,-24.6,-24.8
191.6,-25.1,-24.8
191.7,-25.5,-24.8
191.8,-25.5,-24.8
191.9,-25.2,-24.7
192.0,-25.0,-24.7
192.1,-25.0,-24.7
192.2,-24.8,-24.6
192.3,-25.0,-24.6
192.4,-24.9,-24.6
192.5,-24.9,-24.6
