second,rms_db,center_db,noncenter_db,barrage,drum,harsh,burden,center_adv,lufs,level_db,audible,dialogue_proxy,sub_coverage,dialogue_sub,rel_db,occupied,in_block,recovery_debt,omega,omega_resid
110,-53.36934950484367,-42.73580903180546,-76.47591231385307,0.8283840544936231,-0.5247249198464183,22.80248723925609,0.25483932850425234,33.74010328204761,-41.059277998709305,-41.059277998709305,True,True,0.0,False,-6.505253706050347,False,False,0.0,1,1
111,-54.97983553589221,-44.469247758650155,-70.86909124620925,0.796398867946166,-0.21461155061023632,29.03650140065872,0.2645355308798522,26.399843487559096,-42.06825712876806,-42.06825712876806,True,True,0.0,False,-7.514232836109102,False,False,0.0,1,1
112,-49.85301776355794,-39.55850599854651,-62.83893777283171,0.8964425733825032,-0.3349989480636511,26.849520630803926,0.32130718690933774,23.280431774285205,-36.606971719182965,-36.606971719182965,True,True,0.0,False,-2.052947426524007,False,False,0.0,1,1
113,-50.85807002315212,-41.137481207528445,-60.005124231437094,0.7841561785830661,-0.3089836184909824,25.459827941148514,0.3043439277864627,18.86764302390865,-37.96991431297794,-37.96991431297794,True,True,0.0,False,-3.415890020318983,False,False,0.0,1,1
114,-46.783818843762,-36.376655311694634,-61.25236776976945,0.6978853049933726,-0.39664848567527605,15.971758728522468,0.319565305622117,24.875712458074815,-33.80261337037247,-33.80261337037247,True,True,0.0,False,0.7514109222864889,False,False,0.0,1,1
115,-46.61138363592484,-36.28717001493864,-59.916553778036004,0.20760509857049816,-0.6458736129540108,14.037728085779726,0.18720767079605272,23.629383763097366,-32.12610547623716,-32.12610547623716,True,True,0.0,False,2.4279188164218013,False,False,0.0,2,2
116,-54.53038435920998,-81.39338988253975,-56.58349840458672,-0.16312958094376692,-0.745251573331095,-0.1451796571381416,0.09475233800225809,-24.80989147795303,-43.74332694261217,-43.74332694261217,True,False,0.0,False,-9.189302649953213,False,False,0.0,1,1
117,-49.13014209478117,-40.9278230422856,-54.82345314621385,-0.17717295883275685,-0.7162155984152001,6.38783813347627,0.14174294342748808,13.895630103928248,-39.287580528844,-39.287580528844,True,True,0.0,False,-4.733556236185045,False,False,0.0,2,1
118,-50.4645394219699,-44.55756030422701,-54.285614746336186,-0.18834008353807047,-0.533380700700738,5.865555963945678,0.1999785410549669,9.728054442109176,-35.72331031092902,-35.72331031092902,True,True,0.0,False,-1.1692860182700642,False,False,0.0,2,1
119,-45.30062081400837,-36.410755972762594,-52.00576678563016,0.2247067606688016,-0.41031767360299676,11.291935964493993,0.2769585547886558,15.595010812867564,-32.34786677442043,-32.34786677442043,True,True,0.0,False,2.206157518238527,False,False,0.0,2,2
120,-41.204937201314245,-43.105598288436575,-43.76243320249696,0.16286931304623758,0.006906215384561447,8.922205720729679,0.31024268819355433,0.6568349140603829,-32.96579117548348,-32.96579117548348,True,False,0.0,False,1.588233117175477,False,False,0.0,2,2
121,-34.6048018053637,-37.439685777318,-38.630170022691516,0.2336441157173526,0.4215851416187424,0.9318812139654372,0.3865841267660906,1.1904842453735185,-26.001778487937006,-26.001778487937006,True,False,0.0,False,8.552245804721952,False,False,0.0,1,1
122,-31.927267086751968,-27.799296835692925,-37.759773893248344,0.2979275427155858,0.4891406477502154,3.4797843707354126,0.4574902977411653,9.96047705755542,-22.084806099519383,-22.084806099519383,True,True,0.0,False,12.469218193139575,True,False,2.469218193139575,3,2
123,-30.988644612094465,-24.656518579702684,-38.824237801398304,0.25779290692876944,0.46018009804896165,4.559368442378927,0.4683161385449259,14.16771922169562,-20.761853676622074,-20.761853676622074,True,True,0.0,False,13.792170616036884,True,False,6.261388809176459,3,2
124,-33.31357603111941,-32.55798395948528,-40.576786145391836,0.13270600170233715,0.07644818625777859,2.859300271171514,0.39994754489006484,8.018802185906559,-22.52969425010706,-22.52969425010706,True,True,0.0,False,12.024330042551899,True,False,8.285718851728358,2,1
125,-35.09316071521804,-37.07834717528188,-41.12401940511775,-0.10863223990703437,-0.27526975889184946,0.7760126642413142,0.32278131566008866,4.045672229835873,-24.796923292844923,-24.796923292844923,True,False,0.0,False,9.757100999814035,False,False,8.285718851728358,0,0
126,-34.900544318908366,-38.28688713496828,-39.21594067163503,-0.11324220124493138,-0.2944094142300814,0.841113914150518,0.2959425268494073,0.9290535366667498,-24.90422330569643,-24.90422330569643,True,False,0.0,False,9.649800986962529,False,False,8.285718851728358,0,0
127,-35.95010221717846,-39.27104140623692,-40.02003242110679,-0.007291260580908544,-0.24116174626797046,0.0888284187482422,0.29721999991835885,0.7489910148698726,-26.213152254099935,-26.213152254099935,True,False,0.0,False,8.340872038559024,False,False,8.285718851728358,0,0
128,-36.301731373200184,-40.40210244425502,-39.319348387507,0.12418199542283197,-0.032721604808151464,-0.0946417454915799,0.31451251243548173,-1.0827540567480227,-26.735027443595275,-26.735027443595275,True,False,0.0,False,7.818996849063684,False,False,8.285718851728358,0,0
129,-35.78960165574503,-40.51026417566982,-37.778158529403754,0.26283050439775335,0.18913028669798704,0.0877207317733814,0.33273181901996673,-2.7321056462660636,-27.074856334816726,-27.074856334816726,True,False,0.0,False,7.4791679578422325,False,False,8.285718851728358,0,0
130,-36.41865880812171,-41.700572703712,-38.216998140361966,0.19504447609105197,0.23055519541563552,-0.1353701838820925,0.32939085744872154,-3.4835745633500323,-27.761104456952953,-27.761104456952953,True,False,0.0,False,6.792919835706005,False,False,8.285718851728358,0,0
131,-38.319940685071494,-43.0609559608784,-40.49077201103415,0.03078926442969791,-0.03208562532524329,0.2472626682836703,0.2939497846061384,-2.5701839498442496,-29.336896573099743,-29.336896573099743,True,False,0.0,False,5.217127719559215,False,False,8.285718851728358,0,0
132,-37.72104676585501,-45.82985935254336,-39.37105658710752,-0.18355375130185317,-0.2344360932070007,-0.3870746682038818,0.24810166710745118,-6.458802765435841,-29.259302716998864,-29.259302716998864,True,False,0.0,False,5.294721575660095,False,False,8.285718851728358,0,0
133,-37.37796371790047,-48.974595989236235,-38.495587465243474,-0.38866310659051906,-0.3932558928992898,-0.5254362656131569,0.20968494701107704,-10.47900852399276,-29.349520885616627,-29.349520885616627,True,False,0.0,False,5.204503407042331,False,False,8.285718851728358,0,0
134,-38.13335182764125,-52.746251002088194,-39.05238729299697,-0.6204613339905647,-0.5438823491257425,-0.5337545136032762,0.18219854247225087,-13.693863709091225,-30.306554381169533,-30.306554381169533,True,False,0.0,False,4.247469911489425,False,False,8.285718851728358,0,0
135,-38.07389755101066,-56.66441199356527,-38.86839832022312,-0.6992568651736971,-0.5306133436528712,-0.5966414374389064,0.1732872665986704,-17.796013673342145,-30.66232537668142,-30.66232537668142,True,False,0.0,False,3.891698915977539,False,False,8.285718851728358,0,0
136,-38.78557227264174,-60.24434509432028,-39.55959575999649,-0.7139103631817323,-0.5548836371133266,-0.5587721442052818,0.1694211601931713,-20.68474933432379,-30.74533397062673,-30.74533397062673,True,False,0.0,False,3.808690322032227,False,False,8.285718851728358,0,0
137,-39.33346007582061,-64.8550741682903,-40.1302348416572,-0.6308348955602403,-0.569211077899492,-0.5951219555491127,0.1684720942046691,-24.724839326633102,-30.597262178142305,-30.597262178142305,True,False,0.0,False,3.9567621145166534,False,False,8.285718851728358,0,0
138,-38.21704111078663,-66.54461755357548,-38.94203717989161,-0.27723010723877567,-0.4681133084037958,-0.5814905226747213,0.1998636760666803,-27.60258037368387,-30.356690974703007,-30.356690974703007,True,False,0.0,False,4.197333317955952,False,False,8.285718851728358,0,0
139,-38.71634880709757,-65.11528984201722,-39.4475168342447,0.009359069142487958,-7.187763543239285e-06,-0.4493122876132658,0.28031114795517725,-25.667773007772517,-30.96853873923876,-30.96853873923876,True,False,0.0,False,3.585485553420199,False,False,8.285718851728358,0,0
140,-38.80765566463528,-34.17274989309532,-40.710285109258535,0.5402319900147095,0.4061791257953384,16.2749806641714,0.43962697782650817,6.537535216163214,-30.728354547240514,-30.728354547240514,True,True,0.7599999999999909,True,3.8256697454184447,False,False,8.285718851728358,1,1
141,-39.21393213336574,-31.59292666630456,-42.89182312111607,0.9539882701984931,0.5194152571851578,18.226072648754357,0.5550248713110847,11.298896454811509,-27.835283772984024,-27.835283772984024,True,False,1.0,True,6.718740519674935,False,False,8.285718851728358,1,1
142,-43.938113937917514,-36.61132061509549,-47.34649027203701,0.9492292815031027,0.41961868449739587,16.17346407848082,0.4887597926475448,10.735169656941522,-31.264106598952527,-31.264106598952527,True,False,0.3760000000000048,False,3.289917693706432,False,False,8.285718851728358,1,1
143,-47.131364588590905,-47.35428584478325,-48.212286980835714,0.8028959909709934,0.14571755961307303,13.072480821096644,0.4272573746277821,0.8580011360524651,-36.452902636872786,-36.452902636872786,True,False,0.0,False,-1.898878344213827,False,False,8.285718851728358,1,1
144,-39.24499782881948,-49.089116186113856,-39.985629795339655,1.0327724126384779,0.3337183083048503,3.977364270271066,0.4555593648691467,-9.1034863907742,-32.17955140580577,-32.17955140580577,True,False,0.0,False,2.374472886853191,False,False,8.285718851728358,1,0
145,-38.275742161423466,-45.1050200775169,-39.0663020764695,1.2339563028408291,0.5595754591693328,3.707058561231395,0.48895164974186145,-6.0387180010474,-30.307110808707,-30.307110808707,True,False,0.0,False,4.246913483951957,False,False,8.285718851728358,1,0
146,-39.21695690520175,-46.99017928467735,-39.99195476544568,1.2747766978519008,0.575366545549429,3.7687405152085134,0.48760489445239574,-6.99822451923167,-30.17789711000929,-30.17789711000929,True,False,0.0,False,4.376127182649668,False,False,8.285718851728358,1,0
147,-40.900997340840604,-48.217745067112936,-41.678422783204645,1.1574386844234306,0.3721948544971319,8.882869253354503,0.4614511646694987,-6.539322283908291,-32.44788198454459,-32.44788198454459,True,False,0.0,False,2.1061423081143715,False,False,8.285718851728358,1,1
148,-40.30338370274022,-51.263830523817504,-41.04772595473794,0.9534333720078185,0.12634864584112843,1.95292954277447,0.38216491470507125,-10.216104569079562,-32.814654261302934,-32.814654261302934,True,False,0.0,False,1.7393700313560245,False,False,8.285718851728358,1,0
149,-40.90704950558151,-53.01444850038816,-41.655057657161436,0.6443138497017361,-0.2146620099362767,1.6369965142800285,0.3101494815780688,-11.359390843226727,-32.68484376031964,-32.68484376031964,True,False,0.0,False,1.8691805323393211,False,False,8.285718851728358,1,0
150,-39.57174050191342,-53.305304757102505,-40.30819858146154,0.30681421503520545,-0.3691319197210666,1.568775634271134,0.30532863830265,-12.997106175640965,-31.959931747235792,-31.959931747235792,True,False,0.0,False,2.594092545423166,False,False,8.285718851728358,1,0
151,-38.135613472577866,-40.70349497028809,-39.075030922584276,0.5413195960931182,-0.31819511584722915,6.150713160704178,0.3237573654337472,-1.6284640477038153,-29.825933917378222,-29.825933917378222,True,False,0.0,False,4.728090375280736,False,False,8.285718851728358,1,0
152,-38.96727748885003,-70.7846509640662,-39.68214854111302,0.024154202748873903,-0.3080336276854129,-0.7687851435903692,0.2525064968940763,-31.10250242295318,-31.29808543239021,-31.29808543239021,True,False,0.0,False,3.255938860268749,False,False,8.285718851728358,0,0
153,-39.18267101397582,-49.90987958740804,-39.923512979449484,0.253167858921411,-0.1632172544784485,3.809396234774102,0.2705543111434218,-9.986366607958558,-31.15134231933768,-31.15134231933768,True,False,0.0,False,3.402681973321279,False,False,8.285718851728358,1,0
154,-38.60441222858437,-59.05637869286052,-39.317948291185786,0.23198420765736463,0.3011477928639753,0.1462805154469729,0.3163347742301286,-19.738430401674734,-30.72187333213534,-30.72187333213534,True,False,0.01099999999999568,False,3.83215096052362,False,False,8.285718851728358,0,0
155,-38.65305139765412,-32.94140256150182,-41.07208868887352,0.5623133202901988,0.1552235019668656,14.45610875257728,0.36672269928353557,8.130686127371703,-28.967078510136375,-28.967078510136375,True,True,1.0,True,5.586945782522584,False,False,8.285718851728358,1,1
156,-46.59115901179117,-47.93373706633162,-47.495502523822736,0.42713708433516834,-0.189326883466996,8.092836963543608,0.31195766717852624,-0.43823454250888005,-35.60541055700491,-35.60541055700491,True,False,0.5910000000000082,True,-1.0513862643459504,False,False,8.285718851728358,1,1
157,-48.35294087169903,-55.59265677982634,-49.12391533043795,0.6809066039479307,0.6165225850264998,3.467532072680546,0.3252898456783117,-6.468741449388389,-39.94857493331197,-39.94857493331197,True,False,0.0,False,-5.394550640653009,False,False,8.285718851728358,1,0
158,-43.31561302400134,-33.94701568533632,-50.12216264359007,0.3997847682107076,0.4629126687742756,1.7908398411398252,0.33186911842551703,16.175146958253755,-37.546602367098416,-37.546602367098416,True,True,0.4070000000000107,False,-2.9925780744394572,False,False,8.285718851728358,1,0
159,-36.57112998127446,-26.219919636338478,-48.986688855487365,0.43784620676934016,0.5670579988331872,4.127462309096345,0.38717992921164923,22.766769219148888,-24.703753330625563,-24.703753330625563,True,True,0.86099999999999,True,9.850270962033395,False,False,8.285718851728358,1,0
160,-45.40326618944316,-56.47884863936946,-46.156490144861195,0.11796916839854713,0.6373350568781754,2.5832853856613776,0.3311119170419936,-10.322358494508265,-37.702650150715684,-37.702650150715684,True,False,0.0,False,-3.1486258580567252,False,False,8.285718851728358,1,0
161,-40.06090349597386,-57.59130955734995,-40.78369055907857,-0.08416219636771659,-0.1750174535730847,-0.6089999996105274,0.248714495924004,-16.80761899827138,-32.90855429170693,-32.90855429170693,True,False,0.0,False,1.6454700009520309,False,False,8.285718851728358,0,0
162,-36.92368899527673,-58.046904763292076,-37.61870529300483,-0.20113957737678223,-0.27088718062610395,-0.5929601026096238,0.23562364000051406,-20.428199470287247,-29.316947629387084,-29.316947629387084,True,False,0.0,False,5.237076663271875,False,False,8.285718851728358,0,0
163,-38.645908667231566,-59.726739797632995,-39.341312685459805,-0.1258520509026251,-0.30311122196679396,-0.5046320841084516,0.24849593021767377,-20.38542711217319,-30.338368319041628,-30.338368319041628,True,False,0.0,False,4.215655973617331,False,False,8.285718851728358,0,0
164,-40.635057467175805,-53.68233993339908,-41.362239722459464,-0.05778143717865871,-0.42810770068440035,0.8523309459632472,0.25127025585631224,-12.320100210939614,-31.521601620296053,-31.521601620296053,True,False,0.0,False,3.0324226723629053,False,False,8.285718851728358,0,0
165,-43.68721889918749,-52.40144873571674,-44.40789786623736,0.021151367873085157,-0.5686007225308758,3.9814909701540593,0.23957741239695904,-7.993550869479378,-33.79517166086329,-33.79517166086329,True,False,0.0,False,0.7588526317956692,False,False,8.285718851728358,1,0
166,-46.12449644337399,-55.175672967742805,-46.65302658320436,-0.1228961827698945,-0.6673870419183231,0.5690358261178405,0.1902294365569817,-8.522646384538447,-35.64628672509937,-35.64628672509937,True,False,0.0,False,-1.092262432440414,False,False,0.0,0,0
167,-48.60218655337,-54.792161716225664,-49.218575571778786,-0.1021404084889067,-0.6388949254022628,1.8721575040809897,0.15998312240091078,-5.573586144446878,-38.44775988141274,-38.44775988141274,True,False,0.0,False,-3.893735588753785,False,False,0.0,1,0
168,-49.841150977585386,-50.013761875876924,-50.620053206859424,-0.1908971384657976,-0.5828383011478082,4.488483152792015,0.15069992129794577,0.6062913309825007,-40.03266617598018,-40.03266617598018,True,False,0.0,False,-5.478641883321224,False,False,0.0,1,0
169,-50.652016904990276,-49.11464256619546,-51.553288556529644,-0.08156951248753772,-0.5992116106239218,12.44086118565122,0.18201905459038106,2.4386459903341873,-40.853108961834685,-40.853108961834685,True,False,0.0,False,-6.299084669175727,False,False,0.0,1,1
170,-51.4492655235468,-54.32116897169748,-51.91996130287546,-0.10561046571506347,-0.4182761671491909,11.349929609479087,0.1840441718270245,-2.4012076688220247,-41.461916634800716,-41.461916634800716,True,False,0.0,False,-6.907892342141757,False,False,0.0,1,1
