type,start_seconds,end_seconds,start,end,duration,score,loudness_db,low_db,center_advantage_db
SWELL,417.44,417.44,00:06:57.44,00:06:57.44,0.0,0.0,-45.68889617919922,-46.569740295410156,3.9805221557617188
IMPACT,418.016,418.016,00:06:58.02,00:06:58.02,0.0,11.391203486929735,-36.554534912109375,-46.23672866821289,19.40936279296875
IMPACT,419.392,419.392,00:06:59.39,00:06:59.39,0.0,10.620457963465858,-39.30964660644531,-41.34886932373047,4.4396820068359375
IMPACT,421.088,421.088,00:07:01.09,00:07:01.09,0.0,8.45277046686062,-38.291324615478516,-43.514984130859375,9.540731430053711
IMPACT,421.984,421.984,00:07:01.98,00:07:01.98,0.0,10.979538641869613,-37.085479736328125,-46.79231643676758,13.934226989746094
SWELL,422.496,422.496,00:07:02.50,00:07:02.50,0.0,0.0,-40.61439895629883,-45.06853103637695,8.004409790039062
IMPACT,423.648,423.648,00:07:03.65,00:07:03.65,0.0,10.895697733287486,-35.08783721923828,-43.78023147583008,15.768348693847656
DRUM_RUN,424.576,424.576,00:07:04.58,00:07:04.58,0.0,2.106071288718841,-40.87794494628906,-42.91580581665039,-15.533161163330078
IMPACT,425.152,425.152,00:07:05.15,00:07:05.15,0.0,11.030718343377238,-38.110023498535156,-44.825111389160156,10.441780090332031
IMPACT,425.92,425.92,00:07:05.92,00:07:05.92,0.0,11.189804217223983,-36.521202087402344,-42.190574645996094,9.01327896118164
SWELL,427.52,427.52,00:07:07.52,00:07:07.52,0.0,0.0,-41.71519470214844,-43.56205749511719,-20.024402618408203
RECOVERY,431.296,446.848,00:07:11.30,00:07:26.85,15.552000000000021,-0.19165744717326402,-45.49647646518214,-48.099233404077296,-10.15821439676461
SWELL,432.672,432.672,00:07:12.67,00:07:12.67,0.0,0.0,-33.64731979370117,-39.775211334228516,14.507135391235352
SWELL,437.664,437.664,00:07:17.66,00:07:17.66,0.0,0.0,-48.01289367675781,-50.3437614440918,-8.379085540771484
SWELL,442.656,442.656,00:07:22.66,00:07:22.66,0.0,0.0,-43.93684005737305,-45.815284729003906,-18.853271484375
HARSH,447.424,447.424,00:07:27.42,00:07:27.42,0.0,16.678892884896158,-42.29341506958008,-45.79576110839844,12.30533218383789
SWELL,447.68,447.68,00:07:27.68,00:07:27.68,0.0,0.0,-42.70246505737305,-45.06132507324219,12.114856719970703
SWELL,452.672,452.672,00:07:32.67,00:07:32.67,0.0,0.0,-41.90732955932617,-44.14271545410156,1.4145736694335938
SWELL,457.888,457.888,00:07:37.89,00:07:37.89,0.0,0.0,-33.66839599609375,-36.537235260009766,-21.32750701904297
RECOVERY,459.904,470.528,00:07:39.90,00:07:50.53,10.624000000000024,-0.24252577331401476,-32.421271957076705,-33.540880019958315,-26.71769984133609
SWELL,463.072,463.072,00:07:43.07,00:07:43.07,0.0,0.0,-30.747621536254883,-31.38796615600586,-30.202939987182617
SWELL,468.096,468.096,00:07:48.10,00:07:48.10,0.0,0.0,-34.16988754272461,-34.45258331298828,-24.947345733642578
SWELL,473.216,473.216,00:07:53.22,00:07:53.22,0.0,0.0,-26.2718563079834,-27.719058990478516,-25.63287353515625
RECOVERY,474.048,497.28,00:07:54.05,00:08:17.28,23.23199999999997,-0.19167242248116126,-39.116731088240066,-40.31081555439876,-25.495798540639353
SWELL,478.336,478.336,00:07:58.34,00:07:58.34,0.0,0.0,-34.12335205078125,-34.35224151611328,-23.41193389892578
SWELL,483.424,483.424,00:08:03.42,00:08:03.42,0.0,0.0,-30.18398666381836,-30.35453987121582,-37.632375717163086
SWELL,488.512,488.512,00:08:08.51,00:08:08.51,0.0,0.0,-43.957786560058594,-44.52238082885742,-25.541866302490234
SWELL,493.952,493.952,00:08:13.95,00:08:13.95,0.0,0.0,-45.45341491699219,-47.55929946899414,-23.67791748046875
IMPACT,497.632,497.632,00:08:17.63,00:08:17.63,0.0,11.561840265116878,-39.77111053466797,-43.20176696777344,-5.689353942871094
IMPACT,498.944,498.944,00:08:18.94,00:08:18.94,0.0,14.556492324994512,-29.05095863342285,-31.934232711791992,-2.53631591796875
SWELL,499.04,499.04,00:08:19.04,00:08:19.04,0.0,0.0,-28.13260269165039,-30.910463333129883,-27.2911376953125
IMPACT,500.704,500.704,00:08:20.70,00:08:20.70,0.0,10.965140096165566,-31.262636184692383,-33.24205780029297,11.210390090942383
IMPACT,504.032,504.032,00:08:24.03,00:08:24.03,0.0,9.017159699035675,-28.5538387298584,-29.016544342041016,-17.995712280273438
SWELL,504.192,504.192,00:08:24.19,00:08:24.19,0.0,0.0,-29.174802780151367,-29.320756912231445,-15.684539794921875
SWELL,509.312,509.312,00:08:29.31,00:08:29.31,0.0,0.0,-29.740123748779297,-30.3264217376709,-26.25372314453125
SWELL,514.336,514.336,00:08:34.34,00:08:34.34,0.0,0.0,-29.10546112060547,-29.356185913085938,-28.863372802734375
SWELL,519.552,519.552,00:08:39.55,00:08:39.55,0.0,0.0,-27.78968048095703,-28.2437744140625,-31.626556396484375
SWELL,524.544,524.544,00:08:44.54,00:08:44.54,0.0,0.0,-34.34176254272461,-35.42937469482422,7.246982574462891
IMPACT,525.28,525.28,00:08:45.28,00:08:45.28,0.0,12.13994363472567,-26.94778060913086,-29.412803649902344,14.09526252746582
SWELL,529.6,529.6,00:08:49.60,00:08:49.60,0.0,0.0,-37.70698928833008,-38.442501068115234,-14.677406311035156
SWELL,534.656,534.656,00:08:54.66,00:08:54.66,0.0,0.0,-35.42988586425781,-36.81523895263672,-17.51900863647461
SWELL,539.648,539.648,00:08:59.65,00:08:59.65,0.0,0.0,-30.53144073486328,-31.619245529174805,-11.675674438476562
SWELL,544.768,544.768,00:09:04.77,00:09:04.77,0.0,0.0,-34.06336975097656,-35.429683685302734,-17.691635131835938
IMPACT,546.848,546.848,00:09:06.85,00:09:06.85,0.0,13.180703206466227,-28.389883041381836,-30.376686096191406,0.8019218444824219
SWELL,549.952,549.952,00:09:09.95,00:09:09.95,0.0,0.0,-36.905941009521484,-43.16111755371094,-19.233158111572266
SWELL,554.944,554.944,00:09:14.94,00:09:14.94,0.0,0.0,-36.65913009643555,-42.09540557861328,0.4435882568359375
IMPACT,558.112,558.112,00:09:18.11,00:09:18.11,0.0,8.241596426042797,-26.419795989990234,-29.518264770507812,19.178964614868164
HARSH,559.04,559.04,00:09:19.04,00:09:19.04,0.0,18.345254499158468,-28.790809631347656,-31.726877212524414,11.402839660644531
IMPACT,559.04,559.04,00:09:19.04,00:09:19.04,0.0,9.910751582803377,-28.790809631347656,-31.726877212524414,11.402839660644531
SWELL,560.192,560.192,00:09:20.19,00:09:20.19,0.0,0.0,-34.26066970825195,-35.13258361816406,14.541778564453125
SWELL,565.344,565.344,00:09:25.34,00:09:25.34,0.0,0.0,-39.57086181640625,-48.89621353149414,-10.225948333740234
RECOVERY,570.08,576.864,00:09:30.08,00:09:36.86,6.783999999999992,-0.2326626922270327,-42.075724122669776,-50.45962307710603,13.795505604273837
SWELL,570.4,570.4,00:09:30.40,00:09:30.40,0.0,0.0,-38.15281295776367,-48.51878356933594,-4.971225738525391
SWELL,575.424,575.424,00:09:35.42,00:09:35.42,0.0,0.0,-49.3617057800293,-56.28780746459961,19.885711669921875
SWELL,580.608,580.608,00:09:40.61,00:09:40.61,0.0,0.0,-51.2696418762207,-54.81316375732422,3.535541534423828
SWELL,585.728,585.728,00:09:45.73,00:09:45.73,0.0,0.0,-74.36692810058594,-79.29198455810547,4.77142333984375
HARSH,588.704,588.704,00:09:48.70,00:09:48.70,0.0,20.15171032126399,-93.1651382446289,-96.62802124023438,16.8524169921875
IMPACT,589.472,589.472,00:09:49.47,00:09:49.47,0.0,23.305393431617194,-39.621673583984375,-58.76704406738281,-17.980792999267578
SWELL,592.256,592.256,00:09:52.26,00:09:52.26,0.0,0.0,-38.90947341918945,-45.54767990112305,0.40404510498046875
SWELL,597.376,597.376,00:09:57.38,00:09:57.38,0.0,0.0,-38.77520751953125,-44.34672546386719,2.4822921752929688
HARSH,598.368,598.368,00:09:58.37,00:09:58.37,0.0,13.093963455363381,-38.27071762084961,-41.73930740356445,5.8228607177734375
SWELL,602.432,602.432,00:10:02.43,00:10:02.43,0.0,0.0,-36.18243408203125,-40.42583465576172,5.589653015136719
HARSH,603.328,603.328,00:10:03.33,00:10:03.33,0.0,12.672376212451706,-34.10773468017578,-40.15892791748047,9.748481750488281
HARSH,606.528,606.528,00:10:06.53,00:10:06.53,0.0,15.663902305400027,-34.743865966796875,-40.65208053588867,9.141136169433594
IMPACT,606.528,606.528,00:10:06.53,00:10:06.53,0.0,9.141730688257853,-34.743865966796875,-40.65208053588867,9.141136169433594
SWELL,607.68,607.68,00:10:07.68,00:10:07.68,0.0,0.0,-29.44093894958496,-33.9050407409668,-21.832786560058594
IMPACT,607.744,607.744,00:10:07.74,00:10:07.74,0.0,8.44747958718652,-26.508773803710938,-30.023813247680664,-22.301284790039062
HARSH,612.384,612.384,00:10:12.38,00:10:12.38,0.0,16.244466340400198,-42.20003128051758,-49.268577575683594,7.354957580566406
SWELL,612.768,612.768,00:10:12.77,00:10:12.77,0.0,0.0,-44.54104995727539,-48.46769332885742,2.377838134765625
HARSH,615.456,615.456,00:10:15.46,00:10:15.46,0.0,23.097095340488014,-35.87356185913086,-45.28873825073242,19.818248748779297
IMPACT,615.52,615.52,00:10:15.52,00:10:15.52,0.0,12.073526801416634,-34.92190933227539,-49.96076202392578,21.398563385009766
SWELL,617.984,617.984,00:10:17.98,00:10:17.98,0.0,0.0,-46.06439208984375,-50.77249526977539,0.9477195739746094
IMPACT,622.208,622.208,00:10:22.21,00:10:22.21,0.0,13.830185185280547,-32.40290832519531,-40.591678619384766,23.8638973236084
HARSH,622.848,622.848,00:10:22.85,00:10:22.85,0.0,16.60723919886592,-34.481040954589844,-39.76087188720703,19.867664337158203
SWELL,622.976,622.976,00:10:22.98,00:10:22.98,0.0,0.0,-30.668058395385742,-35.55305099487305,24.234943389892578
IMPACT,626.24,626.24,00:10:26.24,00:10:26.24,0.0,8.95241490705279,-29.51907730102539,-34.543975830078125,20.710514068603516
SWELL,628.032,628.032,00:10:28.03,00:10:28.03,0.0,0.0,-36.47256851196289,-38.465267181396484,7.255760192871094
HARSH,628.928,628.928,00:10:28.93,00:10:28.93,0.0,19.428452338910244,-34.84430694580078,-40.184017181396484,16.51479148864746
IMPACT,628.928,628.928,00:10:28.93,00:10:28.93,0.0,9.661487751548208,-34.84430694580078,-40.184017181396484,16.51479148864746
SWELL,633.152,633.152,00:10:33.15,00:10:33.15,0.0,0.0,-42.86314010620117,-44.640804290771484,-3.9401321411132812
SWELL,638.144,638.144,00:10:38.14,00:10:38.14,0.0,0.0,-36.59050369262695,-38.87058639526367,-1.180419921875
SWELL,643.232,643.232,00:10:43.23,00:10:43.23,0.0,0.0,-35.73681640625,-40.67453384399414,4.589155197143555
IMPACT,643.84,643.84,00:10:43.84,00:10:43.84,0.0,10.501487753089316,-28.38224220275879,-30.418846130371094,16.144113540649414
IMPACT,645.92,645.92,00:10:45.92,00:10:45.92,0.0,8.558706353723323,-24.768299102783203,-25.224750518798828,16.747203826904297
SWELL,648.288,648.288,00:10:48.29,00:10:48.29,0.0,0.0,-40.21431350708008,-44.10511779785156,6.535327911376953
IMPACT,649.824,649.824,00:10:49.82,00:10:49.82,0.0,10.081929361702223,-38.4815559387207,-45.549739837646484,11.546180725097656
HARSH,649.856,649.856,00:10:49.86,00:10:49.86,0.0,19.34483767909316,-39.3978271484375,-46.35624313354492,10.974723815917969
SWELL,653.344,653.344,00:10:53.34,00:10:53.34,0.0,0.0,-37.22786331176758,-40.566917419433594,2.159191131591797
IMPACT,654.304,654.304,00:10:54.30,00:10:54.30,0.0,10.666656117566513,-37.86709213256836,-44.275169372558594,11.098356246948242
HARSH,657.152,657.152,00:10:57.15,00:10:57.15,0.0,22.97301773216956,-35.225948333740234,-43.484745025634766,16.752605438232422
IMPACT,657.632,657.632,00:10:57.63,00:10:57.63,0.0,14.83342857424421,-35.32929229736328,-42.95331573486328,13.771512985229492
SWELL,658.432,658.432,00:10:58.43,00:10:58.43,0.0,0.0,-38.86603546142578,-42.83692169189453,2.2991065979003906
SWELL,663.456,663.456,00:11:03.46,00:11:03.46,0.0,0.0,-38.845947265625,-45.939361572265625,-1.8866157531738281
IMPACT,663.744,663.744,00:11:03.74,00:11:03.74,0.0,9.279527790047986,-37.7535400390625,-46.74829864501953,8.947830200195312
SWELL,668.48,668.48,00:11:08.48,00:11:08.48,0.0,0.0,-43.1309814453125,-45.89457702636719,-9.21811294555664
SWELL,673.504,673.504,00:11:13.50,00:11:13.50,0.0,0.0,-44.475830078125,-46.258827209472656,-3.482250213623047
HIGH_LOAD,673.92,680.736,00:11:13.92,00:11:20.74,6.816000000000031,0.518680626609876,-44.483628656262546,-48.413950126861856,-1.3264396703131844
HARSH,676.288,676.288,00:11:16.29,00:11:16.29,0.0,16.16403573464005,-42.37663650512695,-48.85429382324219,9.972949981689453
SWELL,678.528,678.528,00:11:18.53,00:11:18.53,0.0,0.0,-44.21054458618164,-49.74176788330078,-10.236518859863281
IMPACT,679.776,679.776,00:11:19.78,00:11:19.78,0.0,12.170891767185374,-42.11602020263672,-47.65495681762695,8.699714660644531
HARSH,680.032,680.032,00:11:20.03,00:11:20.03,0.0,25.650582726503988,-42.90692901611328,-47.84397888183594,9.837226867675781
HIGH_LOAD,681.856,688.256,00:11:21.86,00:11:28.26,6.399999999999977,0.5411513461187016,-42.58975124833596,-46.429580403797665,1.009853552823043
SWELL,683.552,683.552,00:11:23.55,00:11:23.55,0.0,0.0,-40.891841888427734,-43.386962890625,1.8987808227539062
IMPACT,684.32,684.32,00:11:24.32,00:11:24.32,0.0,14.753669719239147,-39.3056755065918,-47.86503601074219,12.696990966796875
HARSH,684.384,684.384,00:11:24.38,00:11:24.38,0.0,23.820675185679168,-40.81562423706055,-48.805545806884766,12.278976440429688
IMPACT,686.4,686.4,00:11:26.40,00:11:26.40,0.0,11.22511006965741,-41.16562271118164,-47.60651397705078,5.136943817138672
SWELL,688.704,688.704,00:11:28.70,00:11:28.70,0.0,0.0,-43.584007263183594,-47.013099670410156,-1.4204559326171875
BARRAGE,690.432,694.816,00:11:30.43,00:11:34.82,4.3840000000000146,0.9457232947559708,-43.737909344659336,-47.57729591148487,-4.190306677334551
HARSH,692.256,692.256,00:11:32.26,00:11:32.26,0.0,14.610365746338381,-43.553802490234375,-47.922393798828125,4.562091827392578
IMPACT,692.288,692.288,00:11:32.29,00:11:32.29,0.0,8.290032784573642,-43.187477111816406,-47.819358825683594,4.517139434814453
SWELL,693.728,693.728,00:11:33.73,00:11:33.73,0.0,0.0,-42.68622970581055,-47.04192352294922,-8.192886352539062
SWELL,698.752,698.752,00:11:38.75,00:11:38.75,0.0,0.0,-45.55686950683594,-48.83460235595703,-3.0201263427734375
HIGH_LOAD,699.52,705.12,00:11:39.52,00:11:45.12,5.600000000000023,0.5092294493017977,-44.370825399052016,-47.90347454764626,1.3918311487544666
HARSH,700.576,700.576,00:11:40.58,00:11:40.58,0.0,15.742844465045195,-43.5062255859375,-47.91143035888672,9.841644287109375
SWELL,703.744,703.744,00:11:43.74,00:11:43.74,0.0,0.0,-41.42440414428711,-46.865631103515625,9.484115600585938
SWELL,708.864,708.864,00:11:48.86,00:11:48.86,0.0,0.0,-43.33877182006836,-45.002357482910156,-5.046733856201172
SWELL,713.888,713.888,00:11:53.89,00:11:53.89,0.0,0.0,-43.870269775390625,-45.105281829833984,-4.025321960449219
IMPACT,715.392,715.392,00:11:55.39,00:11:55.39,0.0,14.694651666449635,-36.9117546081543,-46.17610168457031,17.360092163085938
HARSH,715.424,715.424,00:11:55.42,00:11:55.42,0.0,21.246487288714157,-38.12423324584961,-46.072044372558594,15.464153289794922
SWELL,718.912,718.912,00:11:58.91,00:11:58.91,0.0,0.0,-42.30671310424805,-43.369728088378906,-2.8901290893554688
HARSH,720.864,720.864,00:12:00.86,00:12:00.86,0.0,12.911301616310942,-41.98619079589844,-43.9244499206543,6.036182403564453
IMPACT,720.896,720.896,00:12:00.90,00:12:00.90,0.0,8.618908375637648,-42.042049407958984,-43.97365951538086,6.3317718505859375
IMPACT,723.712,723.712,00:12:03.71,00:12:03.71,0.0,9.785226439783838,-41.00743103027344,-43.489784240722656,11.64422607421875
SWELL,723.936,723.936,00:12:03.94,00:12:03.94,0.0,0.0,-43.588523864746094,-45.21834945678711,9.427555084228516
HARSH,727.712,727.712,00:12:07.71,00:12:07.71,0.0,13.23454589068027,-41.32997512817383,-48.65585708618164,14.172208786010742
IMPACT,727.712,727.712,00:12:07.71,00:12:07.71,0.0,8.646211361049602,-41.32997512817383,-48.65585708618164,14.172208786010742
SWELL,728.992,728.992,00:12:08.99,00:12:08.99,0.0,0.0,-47.1202392578125,-51.36194610595703,-0.015163421630859375
IMPACT,733.088,733.088,00:12:13.09,00:12:13.09,0.0,8.436715796138065,-37.90445327758789,-49.70343780517578,23.052780151367188
SWELL,734.08,734.08,00:12:14.08,00:12:14.08,0.0,0.0,-51.79389572143555,-54.26496505737305,2.9967422485351562
SWELL,739.104,739.104,00:12:19.10,00:12:19.10,0.0,0.0,-58.655094146728516,-60.36695861816406,6.883075714111328
HARSH,739.744,739.744,00:12:19.74,00:12:19.74,0.0,13.565747553849215,-57.28413391113281,-60.59760665893555,12.298248291015625
RECOVERY,740.928,749.44,00:12:20.93,00:12:29.44,8.512000000000057,-0.21896687597173128,-46.75879659902737,-47.75864855448405,-0.09242822168471661
SWELL,744.128,744.128,00:12:24.13,00:12:24.13,0.0,0.0,-55.87574005126953,-58.178123474121094,11.029586791992188
SWELL,749.152,749.152,00:12:29.15,00:12:29.15,0.0,0.0,-31.269094467163086,-31.719310760498047,-10.866643905639648
SWELL,754.176,754.176,00:12:34.18,00:12:34.18,0.0,0.0,-34.0896110534668,-34.340213775634766,-14.891563415527344
IMPACT,756.704,756.704,00:12:36.70,00:12:36.70,0.0,9.773871756797083,-37.19263458251953,-38.54143524169922,0.495941162109375
SWELL,759.392,759.392,00:12:39.39,00:12:39.39,0.0,0.0,-47.523040771484375,-50.10912322998047,4.973075866699219
BARRAGE,760.64,765.856,00:12:40.64,00:12:45.86,5.216000000000008,1.358098108278863,-47.04829764947659,-53.4298521367515,20.4705221478532
HIGH_LOAD,760.672,782.72,00:12:40.67,00:13:02.72,22.048000000000002,0.5750141479604819,-49.639769497552585,-55.95578201117288,21.899665272184116
DRUM_RUN,763.296,763.296,00:12:43.30,00:12:43.30,0.0,2.2066571577025926,-38.174766540527344,-45.938201904296875,30.492666244506836
IMPACT,763.328,763.328,00:12:43.33,00:12:43.33,0.0,13.578461769467596,-36.648681640625,-44.63764572143555,31.594022750854492
SWELL,764.448,764.448,00:12:44.45,00:12:44.45,0.0,0.0,-60.49226760864258,-62.36908721923828,7.786746978759766
HARSH,764.8,764.8,00:12:44.80,00:12:44.80,0.0,30.07554752141859,-45.625492095947266,-50.939979553222656,28.713619232177734
IMPACT,764.8,764.8,00:12:44.80,00:12:44.80,0.0,15.70171335341568,-45.625492095947266,-50.939979553222656,28.713619232177734
BARRAGE,766.336,781.28,00:12:46.34,00:13:01.28,14.94399999999996,1.6738962129897954,-49.71885887747889,-56.28056658356429,23.364742596266368
IMPACT,766.72,766.72,00:12:46.72,00:12:46.72,0.0,13.179913807591559,-57.30712127685547,-64.07681274414062,18.397052764892578
IMPACT,767.648,767.648,00:12:47.65,00:12:47.65,0.0,10.764688475334392,-41.832767486572266,-62.75715637207031,34.28181838989258
IMPACT,768.384,768.384,00:12:48.38,00:12:48.38,0.0,9.293042957731162,-41.11824035644531,-60.88325881958008,33.682342529296875
IMPACT,769.216,769.216,00:12:49.22,00:12:49.22,0.0,17.141723630307563,-48.491355895996094,-55.87295150756836,25.99945831298828
DRUM_RUN,769.632,769.632,00:12:49.63,00:12:49.63,0.0,2.21446316984185,-37.971961975097656,-43.75896072387695,35.829994201660156
SWELL,769.664,769.664,00:12:49.66,00:12:49.66,0.0,0.0,-40.59508514404297,-45.866031646728516,33.58821105957031
HARSH,770.496,770.496,00:12:50.50,00:12:50.50,0.0,28.563363785403013,-44.63817596435547,-62.19255447387695,29.81826400756836
IMPACT,770.56,770.56,00:12:50.56,00:12:50.56,0.0,17.774354658639307,-43.62839126586914,-61.17640686035156,30.282089233398438
IMPACT,771.5840000000001,771.5840000000001,00:12:51.58,00:12:51.58,0.0,9.955390138334796,-41.20134735107422,-51.69185256958008,34.228288650512695
IMPACT,772.544,772.544,00:12:52.54,00:12:52.54,0.0,11.6485005071898,-48.67061233520508,-55.08056640625,27.362789154052734
IMPACT,773.568,773.568,00:12:53.57,00:12:53.57,0.0,10.906098880488889,-42.958839416503906,-50.03146743774414,30.03631591796875
HARSH,774.08,774.08,00:12:54.08,00:12:54.08,0.0,22.448830872797505,-56.38908767700195,-62.39872741699219,17.11792755126953
SWELL,774.656,774.656,00:12:54.66,00:12:54.66,0.0,0.0,-41.545806884765625,-51.51643371582031,35.36091232299805
IMPACT,774.72,774.72,00:12:54.72,00:12:54.72,0.0,14.332854943589357,-39.990013122558594,-47.6671142578125,36.76136016845703
IMPACT,775.68,775.68,00:12:55.68,00:12:55.68,0.0,25.30108680438355,-38.05902099609375,-49.548397064208984,35.68206024169922
DRUM_RUN,776.704,776.704,00:12:56.70,00:12:56.70,0.0,2.4624143967399275,-39.937801361083984,-47.01424026489258,34.69955062866211
IMPACT,776.896,776.896,00:12:56.90,00:12:56.90,0.0,15.54348674976274,-38.28567886352539,-62.11882019042969,35.274024963378906
IMPACT,777.632,777.632,00:12:57.63,00:12:57.63,0.0,9.799871974733984,-39.4858283996582,-44.31949234008789,34.345998764038086
IMPACT,778.528,778.528,00:12:58.53,00:12:58.53,0.0,15.288240226094066,-46.18434524536133,-50.18686294555664,27.655040740966797
HARSH,779.232,779.232,00:12:59.23,00:12:59.23,0.0,17.65932944275717,-50.141178131103516,-64.40605926513672,25.017017364501953
