second,rms_db,onset,impact,harsh,swell,load,timestamp
245,-30.159382,0.938569,0.2158995059538468,-0.24416228128859377,0.3416889,0.02635431949156624,00:04:05.00
246,-30.539522,0.67987657,-0.19939499260495622,-0.4481149855167214,-0.27756113,-0.2964269551606403,00:04:06.00
247,-30.811773,0.7075517,-0.05860405385259399,-0.10971933618877547,-0.34407362,-0.08011129602924248,00:04:07.00
248,-31.557112,0.6149601,-0.2981176843489294,-0.4677789275717049,-0.43901998,-0.36412144198739144,00:04:08.00
249,-32.09509,0.5575765,-0.45236316759395495,-0.6157370013994085,-0.29399422,-0.5118068118110843,00:04:09.00
250,-31.72099,0.8036571,0.29026325414693144,0.4329553894379213,-0.16872118,0.3317334052886163,00:04:10.00
251,-32.08506,0.8651859,0.2394350795404628,0.02649620560283309,-0.22568543,0.13985400528261935,00:04:11.00
252,-32.630894,0.7665871,0.19752584575584387,0.20028392670685943,-0.3024619,0.1744526989454529,00:04:12.00
253,-32.57944,0.7620751,0.2742025062642551,0.3700311622558448,0.013488398,0.2805923502511727,00:04:13.00
254,-31.588924,0.9758177,0.31348676619120897,-0.150348424339987,-0.13745567,0.1153144493190479,00:04:14.00
255,-33.60261,0.66792506,-0.21054510589608819,-0.3950181321007838,-0.51929766,-0.28945173650348754,00:04:15.00
256,-33.096176,1.0138361,0.20033294542323124,-0.4220618752344453,-0.3738073,-0.05207518388227797,00:04:16.00
257,-34.46544,0.6025578,-0.40979363192609236,-0.6052165902640488,-0.028652128,-0.4885399671259338,00:04:17.00
258,-32.90593,0.6168493,-0.3172407183969809,-0.48072936692803653,0.0313794,-0.38446406228521235,00:04:18.00
259,-31.66226,0.8597,0.11255760997050192,-0.21376983015473758,0.16196091,-0.026235192377510628,00:04:19.00
260,-31.045938,0.85761863,0.17245695858735652,-0.0766124619560816,-0.20418754,0.06201142316252148,00:04:20.00
261,-31.70193,0.73745537,-0.00219443380861677,-0.10586023821028605,-0.27741763,-0.051453430970913525,00:04:21.00
262,-31.522915,0.7946814,0.1478151207115689,0.03304318983883298,0.07641087,0.08793832817949739,00:04:22.00
263,-29.796682,0.9653889,0.5111234022546196,0.36682682280596385,0.7457049,0.4335043541911203,00:04:23.00
264,-27.32685,0.7306258,-0.004512062632610966,-0.23380952848367864,0.0057024662,-0.09718054022877633,00:04:24.00
265,-27.367792,0.6618226,-0.15876577200857828,-0.3603310635096751,-0.23851484,-0.23457583928749434,00:04:25.00
266,-28.701668,0.6256204,-0.2802954346554651,-0.4768223031733301,-0.09555424,-0.3518087116484861,00:04:26.00
267,-25.71343,0.58573174,-0.3363061430806497,-0.5480892346441174,-0.08154584,-0.4091887045435476,00:04:27.00
268,-29.31212,0.49335098,-0.5435286887972768,-0.6637484163347582,-1.0555727,-0.5798283757419221,00:04:28.00
269,-30.79248,0.42659885,-0.6689376974057823,-0.7372183493867066,-0.63154435,-0.6859503410069063,00:04:29.00
270,-31.406874,0.41879702,-0.7202945258418016,-0.8083838826742754,-0.42896882,-0.7448196357920203,00:04:30.00
271,-31.75863,0.40402773,-0.7580611618415674,-0.8604457700924829,-0.5531362,-0.7896324514394333,00:04:31.00
272,-32.888874,0.41448182,-0.7662277112839779,-0.8736229314792866,-0.91243875,-0.8001818043284886,00:04:32.00
273,-35.454025,0.39651898,-0.8209481440135984,-0.8591607938438016,-0.21775483,-0.8264820757585324,00:04:33.00
274,-30.81046,0.43668422,-0.6698018418157147,-0.7395947846543061,-0.19641612,-0.6868425190564988,00:04:34.00
275,-33.982613,0.48424876,-0.6159354718279605,-0.7299427284123287,-0.8687431,-0.6566868578512906,00:04:35.00
276,-34.3192,0.44082958,-0.6840251862527098,-0.7636454488464335,-0.35371852,-0.7112793289012515,00:04:36.00
277,-34.467384,0.4757229,-0.6305389027156538,-0.7346143725268663,-0.4804755,-0.6676358077391555,00:04:37.00
278,-34.628025,0.48123488,-0.6364366571848653,-0.7638751378821126,-0.41713363,-0.6835292810580348,00:04:38.00
279,-34.14729,0.4531666,-0.7191562675079332,-0.8676640032724073,-0.30691022,-0.7715774181537164,00:04:39.00
280,-34.612953,0.44903436,-0.7281034724110772,-0.8755287882166481,-0.55987144,-0.7811101203639995,00:04:40.00
281,-34.64262,0.46592423,-0.6931887353861554,-0.8204239960935035,-0.49928594,-0.737144888365779,00:04:41.00
282,-36.16305,0.51313484,-0.6090179288250439,-0.7173376461386343,-0.80443823,-0.6474950336188254,00:04:42.00
283,-36.669533,0.46494338,-0.7020331806613496,-0.7954464689680777,-0.7578575,-0.7360614281137023,00:04:43.00
284,-39.279026,0.46990457,-0.6868005453390885,-0.706506895757995,-0.7266817,-0.6932197017489383,00:04:44.00
285,-37.51339,0.5071559,-0.6151260267204708,-0.6789775387463969,0.16938989,-0.6401961081021154,00:04:45.00
286,-35.578094,0.524746,-0.561795667156131,-0.6595513836180689,-0.14085656,-0.6011201495511744,00:04:46.00
287,-35.5477,0.49145946,-0.6119464359735769,-0.6578700597914124,-0.2962182,-0.6285030003726705,00:04:47.00
288,-34.166065,0.49599886,-0.6032811236342621,-0.719273826311819,-0.11601936,-0.649082966163704,00:04:48.00
289,-33.74732,0.44612703,-0.6769185803319195,-0.7419001768959252,-0.32916263,-0.7005531098427898,00:04:49.00
290,-33.840485,0.45036927,-0.6747352470978054,-0.747398810235866,-0.6814058,-0.7008577842051991,00:04:50.00
291,-35.92289,0.49141765,-0.6497221719832379,-0.7340256500090723,-0.9306933,-0.6784754610918285,00:04:51.00
292,-36.52367,0.47507438,-0.6943719427481966,-0.781569043810273,-0.23346196,-0.7251051836700783,00:04:52.00
293,-35.129166,0.47970688,-0.6592455260284262,-0.695485703362656,-0.186311,-0.6649901817720536,00:04:53.00
294,-35.023266,0.46749544,-0.6833844487828776,-0.7382133359251396,-0.6245195,-0.6979080227255955,00:04:54.00
295,-36.51776,0.47729644,-0.6916537940930353,-0.736729062620368,-0.48240164,-0.7024326196671958,00:04:55.00
296,-36.137753,0.4575057,-0.7105389810235361,-0.6932015276373319,-0.2855873,-0.6923771367881706,00:04:56.00
297,-35.08943,0.46916723,-0.6839527727265459,-0.698114395670883,0.059490055,-0.6790243428182781,00:04:57.00
298,-32.67676,0.49432752,-0.6074808865647516,-0.6329426542671263,0.21080253,-0.605752846437172,00:04:58.00
299,-30.481426,0.55501807,-0.46474451065094496,-0.4684216649644233,-0.063512094,-0.45082061265631135,00:04:59.00
300,-31.008709,0.60173196,-0.366193535998448,-0.4135529972460153,-0.26440266,-0.37436607392492505,00:05:00.00
301,-30.05378,0.59909576,-0.33907872927149213,-0.3956177381668283,0.21105136,-0.3535173265681197,00:05:01.00
302,-28.331202,0.6318047,-0.2787971221384708,-0.41428379117885716,0.025694354,-0.3267121749344348,00:05:02.00
303,-28.06848,0.63429624,-0.24289735301182228,-0.345902104144522,-0.04641309,-0.2801645841735752,00:05:03.00
304,-27.1087,0.6607608,-0.18491588694219627,-0.2971579619728459,0.09684059,-0.22472077974157909,00:05:04.00
305,-26.624414,0.6297596,-0.2022120116620651,-0.2617746727052936,0.36951444,-0.22170976804975434,00:05:05.00
306,-24.048306,1.7817603,1.7647093771669793,1.159046402045494,-1.0943066,1.5074409567535,00:05:06.00
307,-38.248375,0.60089415,-0.3299727938038577,-0.24693550326547015,-0.6672175,-0.30510960613585164,00:05:07.00
308,-26.835674,1.6771054,1.5022615545899227,0.9983481666421782,1.5821137,1.3005476519780135,00:05:08.00
309,-29.333368,1.4603547,1.212594200945721,0.7756759689669475,-1.5955567,1.0184736334402351,00:05:09.00
310,-39.05193,0.9180576,0.23000317773026788,0.3480075438149648,-1.2843734,0.26852269585666,00:05:10.00
311,-37.775276,0.90919894,0.11434698694458792,-0.1509808061541267,1.1745319,-0.0025091676345582567,00:05:11.00
312,-32.069805,1.5512413,1.2495140277537742,0.8191313863459218,-0.39035213,1.0690998574566375,00:05:12.00
313,-39.37232,0.6204951,-0.3662291861818247,-0.44773783087035385,-1.3617783,-0.4086662156362805,00:05:13.00
314,-38.87525,0.81225824,-0.1183482666006662,-0.3700998923011002,0.48293287,-0.22362973540623113,00:05:14.00
315,-37.79594,0.5695604,-0.43121362698745735,-0.4212277347854964,-0.8882826,-0.4319922529990416,00:05:15.00
316,-36.781296,0.8691307,0.026736840985299614,-0.26298480937070096,0.4630791,-0.09750442564787663,00:05:16.00
317,-36.356483,1.0232348,0.4306856803641605,0.2357778454169751,-0.056580372,0.33118612930948027,00:05:17.00
318,-37.12253,0.76944804,-0.017539552078972634,-0.08922051903354657,-0.7789979,-0.061601330457914556,00:05:18.00
319,-36.458443,0.5038425,-0.5387947982641137,-0.5849781514842387,0.92497694,-0.5598859289553054,00:05:19.00
320,-29.004131,0.5194189,-0.46328284013950893,-0.5816579301409999,0.8419549,-0.5035279681501128,00:05:20.00
321,-28.522331,0.5289709,-0.45208947940933997,-0.5725420738297048,-0.3712612,-0.4920430582164513,00:05:21.00
322,-30.434435,0.5306679,-0.4705942880692195,-0.5539110240637996,-0.6874328,-0.4952461190450684,00:05:22.00
323,-29.853004,0.5187045,-0.47869529789538257,-0.5724298955359381,-0.42970502,-0.5081269081635138,00:05:23.00
324,-31.96139,0.48051405,-0.5668034113371536,-0.6076851609461303,-0.5671255,-0.575251149123871,00:05:24.00
325,-32.769302,0.50950015,-0.5172180554908512,-0.5822689863219831,-0.47118306,-0.5385856274188142,00:05:25.00
326,-31.583033,0.4463364,-0.5722367781566495,-0.544262755892063,-0.5277685,-0.5541792208808349,00:05:26.00
327,-34.44275,0.47171965,-0.6448440752615584,-0.7214121218591476,-0.77777517,-0.6700962887597828,00:05:27.00
328,-34.676327,0.41591787,-0.7299010308044899,-0.726544441208276,-0.49462643,-0.7214363299449329,00:05:28.00
329,-34.90591,0.42223576,-0.7242739382642225,-0.7195037004591092,-0.4328271,-0.7149284910414977,00:05:29.00
330,-34.64932,0.50830454,-0.4808132369088283,-0.472456683788229,-0.4365721,-0.47590548080534867,00:05:30.00
331,-34.816776,0.5129082,-0.4660478270282884,-0.4466840506004146,-0.20580202,-0.4576562805350683,00:05:31.00
332,-34.057224,0.45373183,-0.5561048496291536,-0.486791973228399,-0.47735587,-0.5247618919344204,00:05:32.00
333,-34.058403,0.43519318,-0.5764135784100293,-0.48392802853530553,-0.5258649,-0.5368347667571561,00:05:33.00
334,-35.679333,0.47437933,-0.4848907406471246,-0.3742465122327939,-0.57927537,-0.4445836834352888,00:05:34.00
335,-35.67111,0.5259291,-0.43340905077632624,-0.40379871977571474,-0.37925485,-0.42634695342573503,00:05:35.00
336,-35.54332,0.66302675,-0.16427311775336545,-0.1942103094947136,-0.075458206,-0.189118092828068,00:05:36.00
337,-34.425472,1.0089539,0.3666810621820547,0.06100441682525384,0.80397576,0.2273519114078158,00:05:37.00
338,-29.982002,1.2336556,0.7255632803816859,0.1947285752869022,-0.5475966,0.5037032482706718,00:05:38.00
339,-35.301098,0.79288155,0.06896863437273884,-0.019580624586429243,-0.092286885,0.018341849785891772,00:05:39.00
340,-30.71728,1.0577955,0.5439138804054858,0.22229715338900072,0.4383949,0.39666629054401625,00:05:40.00
341,-33.89984,0.9582785,0.3176107205097527,0.11930925561158594,-0.92727876,0.22439404749564235,00:05:41.00
342,-35.105297,0.65591836,-0.17794722007814767,-0.21308812610005007,-0.40055928,-0.20171046718146451,00:05:42.00
343,-35.4968,0.75576025,0.1174164293471236,0.1923371903050993,-0.28235146,0.12513946675588575,00:05:43.00
344,-35.321075,0.58251214,-0.26795904882154375,-0.20197775834048837,-0.43257558,-0.2504300474296177,00:05:44.00
345,-35.74934,0.55232215,-0.39247894927165544,-0.3573121059270639,-0.44485965,-0.38118449705163915,00:05:45.00
346,-35.169647,0.48436162,-0.45738757504528,-0.3255212119270507,-0.26968694,-0.40701453859394493,00:05:46.00
347,-35.471363,0.3736512,-0.6924698968645114,-0.514358285947123,-0.4682785,-0.618284401418765,00:05:47.00
348,-35.68925,0.5421984,-0.4881351014904311,-0.5017106005244487,-0.30753523,-0.489487219415468,00:05:48.00
349,-34.854332,0.37637392,-0.736013192472996,-0.6353877408722143,-0.23374744,-0.6892133954201267,00:05:49.00
350,-33.57213,0.40470824,-0.6738491245296848,-0.5840149931505378,-0.50530857,-0.6293437539024813,00:05:50.00
351,-32.866093,0.37255806,-0.7002246804227826,-0.5709375819407648,0.24060425,-0.6397227124455439,00:05:51.00
352,-32.546154,0.35685095,-0.7325518627257769,-0.6194484576669218,-0.24978237,-0.6795326356005942,00:05:52.00
353,-29.8506,0.36187595,-0.7110965986500934,-0.6301857585558076,0.1112567,-0.666279324770838,00:05:53.00
354,-29.58134,0.35278058,-0.6660955251991156,-0.5263644257337746,-0.893509,-0.5993709074994791,00:05:54.00
355,-32.244343,0.5067351,-0.3209463900941099,-0.2062647172933112,-0.77868795,-0.2817064949879624,00:05:55.00
356,-32.936684,0.5417586,-0.19708717535529266,-0.022780343512369346,0.04847077,-0.1428785112473084,00:05:56.00
357,-31.602669,0.86348385,0.22814403675988013,0.044854130831212626,0.029002046,0.1425097872722574,00:05:57.00
358,-32.12227,0.89123356,0.29544806830565107,0.16144947104853857,-0.20492634,0.22673541292470079,00:05:58.00
359,-28.178415,0.97982734,0.47652019706247073,0.14941571590373257,0.9938137,0.3285774327131015,00:05:59.00
360,-27.58784,0.45380545,-0.38143982251552244,-0.25294538646006437,-0.5478596,-0.32307921657655114,00:06:00.00
361,-30.05406,0.5731523,-0.21369683324713418,-0.1638442853618622,-0.71672386,-0.19341153510410372,00:06:01.00
362,-32.46496,0.5584467,-0.26127856993237125,-0.16713313547635947,-0.5403275,-0.2249156596913247,00:06:02.00
363,-29.313568,0.4783929,-0.3766383697385275,-0.28945817050735934,0.41606238,-0.33903211753433526,00:06:03.00
364,-28.101131,0.45564106,-0.39933554782789976,-0.29145116755316325,0.054488525,-0.35034635706957734,00:06:04.00
365,-27.18773,0.7273724,-0.07410287798277716,-0.29111337655338143,-0.49735644,-0.15198159958109317,00:06:05.00
366,-31.208122,0.38261896,-0.5821062416869845,-0.38569353460695016,-0.7754898,-0.4954804673187569,00:06:06.00
367,-29.669851,0.38517246,-0.5833862671791263,-0.4192127636573875,-0.3528819,-0.5066900380791944,00:06:07.00
368,-30.079443,0.41216233,-0.543780657094717,-0.4169390726796644,-0.40713573,-0.4845396206374823,00:06:08.00
369,-31.159243,0.38334435,-0.580135936542975,-0.37617404386106423,-0.17887564,-0.49042853483015353,00:06:09.00
370,-29.766748,0.6354986,-0.14684119365123244,-0.24560777692709274,-0.0291592,-0.19345216484101632,00:06:10.00
371,-28.387243,0.52560556,-0.28656955768845094,-0.20561189725835669,-0.059494883,-0.25180895611159804,00:06:11.00
372,-27.370424,0.4554743,-0.41125039197088514,-0.2917654823981307,-0.1690149,-0.3544553473648755,00:06:12.00
373,-29.325819,0.3528043,-0.568829122739907,-0.32981586111219446,-0.45874697,-0.4668183324019862,00:06:13.00
374,-27.974628,0.44879895,-0.4767004256689212,-0.4070605280202055,-0.21350834,-0.4377581151726602,00:06:14.00
375,-27.643839,0.35719422,-0.5932409722640205,-0.4161257292595973,-0.2668999,-0.5113151519035098,00:06:15.00
376,-28.84062,0.48683566,-0.4416627988778719,-0.42872549027226986,-0.32080898,-0.42791424464501576,00:06:16.00
377,-26.558907,1.29084,0.7922094016970392,0.07597864594425768,0.59668136,0.5018722869536957,00:06:17.00
378,-27.330246,0.5312721,-0.38488659634723904,-0.4156630554577819,-0.24297927,-0.3842104023887293,00:06:18.00
379,-26.352842,0.6677452,-0.16561391486634378,-0.3161975258823093,0.31643313,-0.21450443723881005,00:06:19.00
380,-23.354849,0.6319367,-0.2168892967946632,-0.37973672661548463,1.8438758,-0.26497833104194685,00:06:20.00
381,-13.286784,0.47784197,-0.3051546513003592,-0.3483498728116935,0.85434467,-0.2959932274719117,00:06:21.00
382,-15.700992,0.5290367,-0.2737896635983711,-0.3933950715932162,-0.5453997,-0.2986759809977875,00:06:22.00
383,-17.238895,0.4593138,-0.3861898037555298,-0.4324679116915721,-0.33527395,-0.3834952684727817,00:06:23.00
384,-18.504126,0.48380208,-0.3807989798918622,-0.4575591943139301,-0.992268,-0.39063067103539695,00:06:24.00
385,-23.882307,0.39861235,-0.561134822088859,-0.5238680735752617,-0.9559807,-0.5288800346250708,00:06:25.00
386,-24.27105,0.38326415,-0.5731719385630915,-0.49131296533935265,-0.79562944,-0.5235491514572318,00:06:26.00
387,-28.36789,0.33787835,-0.6800094677797996,-0.5116228235636757,-0.8038215,-0.5979586744741255,00:06:27.00
388,-27.060528,0.68902636,0.08882055638255654,0.5063914760614133,-0.43557584,0.2719682931176191,00:06:28.00
389,-29.823755,0.43933424,-0.4895277763901959,-0.3681783072631353,-0.73061854,-0.4338790658785582,00:06:29.00
390,-31.539597,0.55788994,-0.3393860939173431,-0.3504044095096178,-0.5618036,-0.34208412321012405,00:06:30.00
391,-31.44953,0.6968737,-0.21739153752127988,-0.414049184532078,0.3901786,-0.2928631274300303,00:06:31.00
392,-28.829311,0.59308016,-0.35249142545114637,-0.46952569897460683,-0.13679975,-0.3902084579560548,00:06:32.00
393,-27.760714,0.5529133,-0.3787827240335003,-0.43569056784502674,-0.35344705,-0.3900712389514276,00:06:33.00
394,-30.768751,0.5843066,-0.3382990278192601,-0.3845627862857073,-0.4940706,-0.3498902580776519,00:06:34.00
395,-29.371971,0.6569929,-0.23159010120827372,-0.3431643081498196,0.87531954,-0.26473271108677726,00:06:35.00
396,-24.127592,0.71782327,-0.0736090486619617,-0.1218463389514499,0.44597986,-0.07110923024194601,00:06:36.00
397,-26.915627,0.58180165,-0.27365260556285315,-0.19610864577823436,-1.8329102,-0.225635138919766,00:06:37.00
398,-32.031128,0.35959336,-0.7241043830148197,-0.6016540477202947,0.08136189,-0.6633230861280015,00:06:38.00
399,-26.349274,0.718237,-0.16217712419442273,-0.3126655263089665,0.90990245,-0.20196792561222318,00:06:39.00
400,-24.166191,0.5857075,-0.2706185384520311,-0.15488624270102846,-1.5033119,-0.19950182377271636,00:06:40.00
401,-34.677074,0.33943024,-0.6933647213374035,-0.46279048871925493,-1.2674642,-0.5964730637689285,00:06:41.00
402,-29.468243,0.59254193,-0.3510389359945888,-0.3646890604504254,0.8260433,-0.3423409859842322,00:06:42.00
403,-30.329449,1.1307212,0.5229590418619163,0.11789655331158427,0.32220265,0.35957623057996996,00:06:43.00
404,-26.4394,1.442147,1.0686544753464278,0.7595328345662687,0.95797706,0.95865855838556,00:06:44.00
405,-26.037748,1.5942565,1.2106921858267412,0.5091044716265936,0.9132948,0.9409528569391538,00:06:45.00
406,-23.037521,2.072917,1.9963217688708839,0.8541710048866137,0.78536355,1.5420842968952782,00:06:46.00
407,-24.384249,1.8971553,1.8066573426681203,1.0234737595392094,0.31397286,1.4970439963459405,00:06:47.00
408,-25.815771,1.8219211,1.7456182277584424,1.0836223369393678,-0.053114947,1.474973363490139,00:06:48.00
409,-30.582916,1.4953018,1.199283777624635,0.6698166662722125,-2.2435243,0.9711984684231945,00:06:49.00
410,-38.876347,0.78647375,-0.08871113695140266,-0.23594105350789826,1.234081,-0.15772704728577117,00:06:50.00
411,-25.921356,2.1054587,2.072543496589381,0.9312611753300369,1.6614376,1.6071775611143115,00:06:51.00
412,-28.30255,2.0804555,1.9572040941974858,0.7466595982925207,0.3651432,1.4677591192142738,00:06:52.00
413,-29.243042,1.6925584,1.2684396955179313,0.21629252753062764,0.7689938,0.8483096808397214,00:06:53.00
414,-26.47136,1.3965802,0.8812446628496429,0.21968907350901254,0.21361925,0.627270257816609,00:06:54.00
415,-27.375309,1.5541857,1.0859787646491326,0.23111806022210868,0.09322956,0.7488812173688458,00:06:55.00
416,-30.611572,0.696903,-0.26564083866846766,-0.5852624959759268,-0.6061059,-0.3871880211216444,00:06:56.00
417,-29.389252,1.6331207,1.414787957895531,0.6543285690903874,0.88774145,1.0873777609902693,00:06:57.00
